TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change
411,208,0.12599734215806344,2024-11-04 08:07:12,1,9,587,357,13,2,0.6451612903225806,1,0.393103448275862,0.0,0.28779692325065837,2023-03-13 16:08:41,0.0,1
370,175,0.11378169215936627,2024-11-04 08:07:12,0,10,3,516,87,1,0.3548387096774194,1,0.3896551724137931,0.0,0.4435098012064471,2023-11-27 16:43:28,0.0,1
693,10,0.38201526956249837,2024-11-04 08:07:12,1,41,598,173,31,0,0.5483870967741935,0,0.28965517241379307,1.0,0.6940868765603218,2023-03-15 18:42:16,0.0,1
1790,446,0.02204445370925294,2024-11-04 08:07:12,1,14,662,569,0,2,0.0,3,0.4689655172413793,0.0,0.2863658301482717,2023-07-31 16:25:38,0.0,1
11,454,0.09889256585975975,2024-11-04 08:07:12,1,22,572,56,29,2,0.04838709677419356,3,0.5620689655172414,0.0,0.09595919536134934,2023-02-06 17:30:00,0.0,1
1875,142,0.06890585506944262,2024-11-04 08:07:12,1,5,95,432,61,1,0.29032258064516125,1,0.3137931034482758,0.0,0.6192082405150591,2023-08-09 18:38:49,0.0,1
1395,88,0.28979857727284575,2024-11-04 08:07:12,1,39,362,477,30,2,0.30645161290322587,0,0.12413793103448274,0.0,0.7954625811837809,2023-10-19 16:34:22,0.0,1
1942,493,0.43621439924955047,2024-11-04 08:07:12,1,31,184,348,1,1,0.11290322580645162,3,0.7103448275862069,0.0,0.3973599054631593,2023-11-27 16:14:25,0.0,1
1379,124,0.04026891106652422,2024-11-04 08:07:12,1,21,505,312,51,1,0.5806451612903226,2,0.15517241379310343,0.0,0.33995015036896525,2023-07-25 18:00:25,0.0,1
1829,19,0.04769002266982828,2024-11-04 08:07:12,1,29,487,576,41,1,0.532258064516129,0,0.5655172413793104,0.0,0.6143469604227808,2023-03-15 17:39:11,0.0,1
220,386,0.06842640122990332,2024-11-04 08:07:12,1,5,198,377,13,1,0.4193548387096775,0,0.11034482758620691,0.0,0.38800772212191653,2023-10-19 16:42:37,0.0,1
581,203,0.04394819813951065,2024-11-04 08:07:12,0,19,543,150,3,1,0.7903225806451613,0,0.0,0.0,0.37426546407344624,2023-04-19 16:54:46,0.0,1
637,25,0.04722620319462178,2024-11-04 08:07:13,1,0,434,285,70,1,0.0,3,0.5724137931034483,0.0,0.2559176271145426,2023-02-20 16:48:49,1.0,1
2151,11,0.48320087552440266,2024-11-04 08:07:13,1,2,205,226,26,0,0.09677419354838712,3,0.29310344827586204,0.0,0.07129182872053959,2023-08-07 18:52:42,0.0,1
905,364,0.4135914740599838,2024-11-04 08:07:13,0,20,306,564,35,0,0.06451612903225812,3,0.8344827586206897,0.0,0.08757362164022495,2023-02-22 16:17:29,0.0,1
2323,324,0.1005289626599265,2024-11-04 08:07:13,1,5,286,103,99,0,0.7419354838709677,2,0.34137931034482755,0.0,0.1481043561963172,2023-04-06 16:41:31,0.0,1
1796,144,0.5917815358157229,2024-11-04 08:07:14,1,36,469,171,3,0,0.19354838709677424,0,0.8275862068965517,0.0,0.9029565617198392,2023-09-06 16:03:15,1.0,1
1879,455,0.0003022643771008677,2024-11-04 08:07:14,1,2,510,101,35,0,0.5483870967741935,1,0.07241379310344827,0.0,0.14158276611677023,2024-01-01 16:45:56,0.0,1
2084,423,0.5817599082783959,2024-11-04 08:07:14,1,40,199,97,4,0,0.6129032258064516,2,0.32413793103448274,0.0,0.08683958985637984,2023-02-23 16:54:09,0.0,1
2470,126,0.2218255726085937,2024-11-04 08:07:14,1,17,397,227,37,0,0.08064516129032262,3,0.1275862068965517,0.0,0.018977948125731847,2023-03-24 16:34:27,0.0,1
850,122,0.012059306355369101,2024-11-04 08:07:14,1,12,78,520,26,0,0.4516129032258065,0,0.5689655172413793,0.75,0.9914826769843395,2023-02-08 18:27:49,0.0,1
2119,67,0.042603642806889545,2024-11-04 08:07:14,0,34,432,332,96,1,0.08064516129032262,3,0.503448275862069,0.0,0.01251685517122703,2023-12-25 17:27:57,0.0,1
1439,88,0.042343070068009483,2024-11-04 08:07:15,1,42,78,271,58,1,0.11290322580645162,3,0.3,0.0,0.05137146982470622,2023-08-10 16:10:22,1.0,1
605,308,0.0036740756182088224,2024-11-04 08:07:15,1,19,59,175,27,1,0.967741935483871,2,0.9379310344827586,0.0,0.380219053367875,2023-06-26 16:04:11,0.0,1
1277,262,0.027558172863954972,2024-11-04 08:07:15,1,19,416,54,61,0,0.25806451612903225,0,0.2068965517241379,0.0,0.525232678664815,2023-04-21 17:19:56,0.0,1
1987,223,0.050801261172056175,2024-11-04 08:07:15,0,20,206,350,45,2,0.3709677419354839,1,0.4379310344827586,0.0,0.2697082828630466,2023-09-04 16:46:29,0.0,1
578,292,0.02532245876436407,2024-11-04 08:07:15,1,9,625,506,48,0,0.016129032258064557,3,0.5724137931034483,0.0,0.09426191490877707,2023-12-08 16:45:12,0.0,1
467,296,0.03291033692055137,2024-11-04 08:07:15,1,13,114,117,34,0,0.12903225806451613,3,0.0896551724137931,0.0,0.0971294786357764,2023-11-24 17:29:06,0.0,1
638,411,0.3412929619303228,2024-11-04 08:07:15,1,39,606,28,82,0,0.12903225806451613,1,0.8758620689655173,0.0,0.36877635826128574,2023-01-02 16:22:54,0.0,1
1675,89,0.02583839278734659,2024-11-04 08:07:16,1,6,282,336,94,0,0.5,0,0.4689655172413793,0.0,0.5223449492294684,2023-10-13 16:05:10,1.0,1
995,37,0.02607290825233864,2024-11-04 08:07:16,0,33,482,216,27,2,0.6451612903225806,0,0.18620689655172412,0.0,0.5043880581363929,2023-09-18 16:13:38,0.0,1
1299,300,0.1637908122052271,2024-11-04 08:07:16,0,9,496,420,0,1,0.14516129032258068,3,0.031034482758620682,0.25,0.06753092411375075,2023-04-25 17:15:27,0.0,1
428,180,0.35283112280793183,2024-11-04 08:07:16,1,15,15,447,14,2,0.14516129032258068,1,0.9551724137931035,0.0,0.035393506910788256,2023-05-01 18:28:00,0.0,1
1490,230,0.019740990697553223,2024-11-04 08:07:16,1,32,15,176,71,1,0.5161290322580645,1,0.5344827586206897,0.0,0.6573093298666242,2023-04-07 16:16:00,0.0,1
1031,254,0.034619694087604555,2024-11-04 08:07:16,0,35,604,462,42,1,0.11290322580645162,3,0.44827586206896547,0.0,0.07455127937975659,2023-11-01 16:03:17,0.0,1
1966,289,0.04564713239700862,2024-11-04 08:07:16,1,7,634,239,61,1,0.5,1,0.18275862068965515,0.0,0.24548321742532306,2023-12-13 17:25:54,0.0,1
2198,129,0.17296297261380514,2024-11-04 08:07:16,1,9,406,409,29,0,0.6612903225806451,0,0.3275862068965517,0.0,0.6485432964480121,2023-10-16 17:12:32,0.0,1
448,91,0.03646454907887537,2024-11-04 08:07:16,1,22,284,129,65,0,0.32258064516129037,0,0.8620689655172414,0.0,0.7746105665622981,2023-09-13 16:18:07,0.0,1
1813,34,0.013893738437084713,2024-11-04 08:07:16,1,16,667,449,52,0,0.7096774193548387,2,0.11379310344827585,0.0,0.10578191189736463,2023-05-18 18:15:02,0.0,1
2217,201,0.1436902311280194,2024-11-04 08:07:16,0,42,632,562,52,2,0.8709677419354838,2,0.19655172413793104,0.0,0.4066616745335336,2023-12-15 16:04:20,0.0,1
1103,187,0.18264064413581052,2024-11-04 08:07:16,0,14,659,440,34,0,0.16129032258064518,3,0.13103448275862067,0.0,0.1264826837062421,2023-08-02 16:37:39,0.0,1
648,442,0.026130234254892252,2024-11-04 08:07:17,1,35,548,432,78,1,0.29032258064516125,0,0.25517241379310346,0.0,0.10592105528496164,2023-03-27 17:02:44,1.0,1
1930,235,0.15757875811032648,2024-11-04 08:07:17,0,38,429,236,51,1,0.14516129032258068,1,0.0,0.0,0.1814933916973746,2023-02-28 17:24:26,0.0,1
938,109,0.01813065117127446,2024-11-04 08:07:17,1,4,572,52,46,1,0.19354838709677424,0,0.3275862068965517,0.0,0.9564743351029864,2023-09-27 18:52:36,0.0,1
1225,460,0.04211897751257263,2024-11-04 08:07:17,1,29,191,65,88,0,0.6451612903225806,1,0.1586206896551724,0.0,0.5167570314464057,2023-09-19 16:56:35,0.0,1
1707,361,0.2950048205956693,2024-11-04 08:07:18,0,5,585,373,64,0,0.09677419354838712,3,0.19310344827586207,0.0,0.018725204581111186,2023-08-07 16:39:52,1.0,1
1017,216,0.24121218438127004,2024-11-04 08:07:18,0,19,205,451,77,1,0.532258064516129,0,0.5137931034482759,0.0,0.6814375999042802,2023-09-26 16:50:05,0.0,1
1272,325,0.01576986215702113,2024-11-04 08:07:18,1,17,509,16,4,1,0.7096774193548387,0,0.38620689655172413,0.0,0.8218527715077364,2023-05-19 17:19:00,0.0,1
758,154,0.1232769627641556,2024-11-04 08:07:18,1,28,266,255,12,1,0.06451612903225812,3,0.017241379310344827,0.0,0.047888851993111395,2023-10-26 16:59:55,0.0,1
616,22,0.13271490736639133,2024-11-04 08:07:18,0,35,86,291,63,0,0.16129032258064518,1,0.5482758620689655,0.0,0.1808104463746762,2023-09-18 16:04:06,0.0,1
1323,325,0.1288896995596321,2024-11-04 08:07:18,1,35,110,394,67,0,0.33870967741935487,1,0.489655172413793,0.0,0.04554021916091833,2023-05-29 18:40:32,0.0,1
1733,106,0.1241785444406806,2024-11-04 08:07:18,1,16,413,549,5,0,0.016129032258064557,3,0.006896551724137931,0.75,0.0516013588998665,2023-04-07 16:04:01,0.0,1
2212,225,0.010917997759074446,2024-11-04 08:07:18,1,26,326,20,62,2,0.5967741935483871,1,0.09310344827586207,0.0,0.6368444968454111,2023-12-04 16:20:16,0.0,1
367,85,0.02271673137556349,2024-11-04 08:07:18,1,14,90,60,12,0,0.7096774193548387,2,0.38620689655172413,0.0,0.2860660332841738,2023-03-13 16:25:34,0.0,1
2272,264,0.7578810224874274,2024-11-04 08:07:18,1,24,580,399,87,0,0.14516129032258068,3,0.034482758620689655,0.0,0.07311951408709166,2023-09-22 16:13:06,0.0,1
1989,307,0.02954894858899862,2024-11-04 08:07:18,1,0,364,513,10,0,0.06451612903225812,3,0.43103448275862066,0.0,0.10059999704236278,2023-06-26 17:38:30,0.0,1
346,370,0.07668134559762357,2024-11-04 08:07:18,1,38,275,571,66,1,0.3870967741935484,1,0.8586206896551725,0.0,0.4501295310666181,2023-06-09 16:10:51,0.0,1
841,357,0.33552388149151835,2024-11-04 08:07:18,1,1,362,473,17,2,0.09677419354838712,3,0.15517241379310343,0.0,0.12632942432280192,2023-05-08 17:29:00,0.0,1
1332,49,0.09708419105193214,2024-11-04 08:07:18,1,30,48,485,2,1,0.4838709677419355,1,0.9586206896551724,0.0,0.008294828033561116,2023-06-21 16:49:10,0.0,1
819,447,0.032785262005888945,2024-11-04 08:07:18,1,14,627,45,38,0,0.03225806451612906,3,0.47586206896551725,0.0,0.10589147891271879,2023-07-25 18:28:57,0.0,1
856,294,0.05872267243400995,2024-11-04 08:07:19,0,35,258,119,90,2,0.8870967741935485,2,0.07241379310344827,0.0,0.24915337634454862,2023-11-24 17:35:47,1.0,1
1053,50,0.005836829350913308,2024-11-04 08:07:19,1,6,226,349,55,2,0.7903225806451613,2,0.21724137931034482,0.0,0.4387722041253662,2023-10-09 16:50:41,0.0,1
1152,11,0.30763738697657456,2024-11-04 08:07:19,1,25,523,146,49,0,0.9838709677419355,2,0.2862068965517241,0.0,0.20994855055610304,2023-06-28 16:07:37,0.0,1
723,233,0.037777835682830864,2024-11-04 08:07:19,1,31,398,18,66,0,0.7419354838709677,0,0.017241379310344827,0.0,0.8026987095291039,2023-05-01 16:30:03,0.0,1
2274,484,0.18998358391745057,2024-11-04 08:07:19,1,5,78,118,26,2,0.11290322580645162,3,0.14827586206896554,0.0,0.07017532066837225,2023-06-26 17:34:00,0.0,1
1736,9,0.003804361987648852,2024-11-04 08:07:19,1,25,346,316,69,0,0.3548387096774194,0,0.46551724137931033,0.0,0.5664863404213558,2023-02-06 16:38:45,0.0,1
631,221,0.42217995153347054,2024-11-04 08:07:19,1,8,378,109,80,0,0.03225806451612906,3,0.19655172413793104,0.0,0.6142387377879832,2023-01-17 16:59:03,0.0,1
451,117,0.028324256716262344,2024-11-04 08:07:19,1,25,78,415,42,0,0.6451612903225806,1,0.5172413793103449,0.0,0.4728448571394002,2023-12-04 16:10:04,0.0,1
2223,380,0.11478750293144331,2024-11-04 08:07:19,1,39,495,442,53,0,0.6290322580645161,2,0.489655172413793,0.0,0.11372384003484635,2023-06-07 16:07:22,0.0,1
1554,491,0.1246319410063319,2024-11-04 08:07:19,0,3,673,126,63,2,0.3870967741935484,0,0.8206896551724138,0.0,0.5215793245025456,2023-11-01 17:23:46,0.0,1
2125,20,0.216947650936759,2024-11-04 08:07:20,1,28,415,252,37,2,0.24193548387096775,1,0.21724137931034482,0.0,0.055234547353788535,2023-05-05 17:31:53,1.0,1
387,133,0.020533131823748597,2024-11-04 08:07:20,1,41,660,301,44,1,0.5483870967741935,1,0.5482758620689655,0.0,0.5643770073282185,2023-05-18 16:16:53,0.0,1
1454,160,0.029043437475571306,2024-11-04 08:07:20,1,12,508,343,36,0,0.27419354838709675,0,0.29310344827586204,0.0,0.05588321097229636,2023-11-13 16:16:24,0.0,1
350,38,0.15315944445892068,2024-11-04 08:07:20,1,14,487,42,19,2,0.32258064516129037,1,0.43448275862068964,0.0,0.42085228349759424,2023-02-02 16:19:31,0.0,1
806,51,0.012773275659900461,2024-11-04 08:07:20,0,26,434,365,1,2,0.3548387096774194,1,0.02413793103448276,0.0,0.02534022910933444,2023-11-01 16:55:58,0.0,1
2169,19,0.3085076999244339,2024-11-04 08:07:20,1,40,196,169,33,0,0.5483870967741935,0,0.44827586206896547,0.0,0.6530866305386799,2023-10-16 16:49:07,0.0,1
1403,67,0.14542043411418298,2024-11-04 08:07:20,1,28,654,524,78,0,0.016129032258064557,3,0.13103448275862067,0.0,0.07342737723452854,2023-06-22 17:28:02,0.0,1
1298,58,0.33395002214868275,2024-11-04 08:07:21,1,7,56,55,98,0,0.08064516129032262,3,0.05172413793103449,0.0,0.10088769448145228,2023-12-11 16:09:08,1.0,1
959,472,0.1035828751596008,2024-11-04 08:07:21,1,15,347,137,4,0,0.6935483870967742,2,0.8931034482758621,0.0,0.30636012997471224,2023-05-29 16:31:37,0.0,1
1688,349,0.056815279985407925,2024-11-04 08:07:21,1,36,46,169,81,2,0.29032258064516125,1,0.35172413793103446,0.75,0.4192517984450895,2023-06-09 16:20:12,0.0,1
144,392,0.05876436407223076,2024-11-04 08:07:21,0,17,355,396,18,1,0.8225806451612903,2,0.5379310344827587,0.0,0.40174863578983033,2023-09-25 16:54:22,0.0,1
1738,290,0.1375198686713396,2024-11-04 08:07:21,1,3,49,283,65,0,0.7419354838709677,0,0.396551724137931,0.0,0.561817306748656,2023-07-28 17:36:30,0.0,1
246,410,0.017619928603069546,2024-11-04 08:07:21,1,30,155,381,79,1,0.06451612903225812,3,0.24482758620689654,0.0,0.5786563454090078,2023-11-06 17:22:58,0.0,1
2416,67,0.16409307658232797,2024-11-04 08:07:21,1,29,167,24,44,1,0.19354838709677424,1,0.4586206896551724,0.0,0.43488627212682346,2023-12-05 16:04:34,0.0,1
1708,183,0.10748625478802407,2024-11-04 08:07:22,1,16,342,13,45,0,0.532258064516129,2,0.9137931034482759,0.0,0.2568096236137756,2023-12-18 17:09:29,1.0,1
2246,31,0.024113401255960603,2024-11-04 08:07:22,1,37,279,92,81,0,0.3870967741935484,1,0.08275862068965517,0.0,0.2935367560366048,2023-06-22 17:27:50,0.0,1
2473,120,0.005607525340698856,2024-11-04 08:07:22,1,2,357,523,69,2,0.3870967741935484,0,0.11034482758620691,0.0,0.5228571582214921,2023-07-31 17:49:23,0.0,1
1915,32,0.04955572348020949,2024-11-04 08:07:22,1,6,336,415,31,2,0.04838709677419356,3,0.41724137931034483,0.0,0.10342655716238909,2023-07-26 16:27:19,0.0,1
795,159,0.10381739062459285,2024-11-04 08:07:22,1,11,568,548,40,2,0.6290322580645161,0,0.4551724137931034,0.0,0.40104149161711505,2023-08-14 16:26:38,0.0,1
2438,427,0.28008963702217476,2024-11-04 08:07:22,0,23,72,131,77,2,0.016129032258064557,3,0.5689655172413793,0.0,0.11459701520628848,2023-04-04 16:07:04,0.0,1
414,489,0.043380149568752115,2024-11-04 08:07:22,1,9,431,401,99,1,0.6935483870967742,2,0.2793103448275862,1.0,0.11081325613003926,2023-05-15 18:47:35,0.0,1
746,108,0.038403210256143,2024-11-04 08:07:22,1,18,325,481,11,0,0.12903225806451613,3,0.22758620689655168,0.0,0.01765642203869934,2023-11-03 16:39:45,0.0,1
876,300,0.10620944836751178,2024-11-04 08:07:22,1,42,665,146,68,2,0.9516129032258065,2,0.5137931034482759,0.0,0.2857198552908769,2023-01-02 16:07:17,0.0,1
2389,77,0.15693253771790394,2024-11-04 08:07:22,0,10,360,547,49,2,0.467741935483871,0,0.32413793103448274,0.0,0.702259365963242,2023-07-04 16:21:12,0.0,1
98,448,0.0767959976027308,2024-11-04 08:07:22,1,5,91,144,27,1,0.8548387096774193,2,0.4241379310344827,0.0,0.13541609250413736,2023-09-01 17:26:02,0.0,1
1367,358,0.025723740782239362,2024-11-04 08:07:23,1,32,79,262,54,0,0.5967741935483871,1,0.3482758620689655,0.0,0.25141059129890014,2023-12-07 16:19:07,1.0,1
345,437,0.01370091461031347,2024-11-04 08:07:23,1,15,110,569,98,0,0.9516129032258065,2,0.7517241379310345,0.0,0.20059031750235606,2023-09-20 17:25:26,0.0,1
1477,224,0.51963936732939,2024-11-04 08:07:23,1,13,609,395,52,0,0.08064516129032262,3,0.46551724137931033,0.0,0.07023312903230143,2023-12-22 18:24:01,0.0,1
2213,23,0.2205852463715246,2024-11-04 08:07:23,0,18,233,395,24,1,0.5161290322580645,0,0.24482758620689654,0.0,0.3597663197716704,2023-08-10 17:08:52,0.0,1
593,37,0.07260077650676185,2024-11-04 08:07:23,1,13,216,84,29,0,0.016129032258064557,3,0.8724137931034484,0.5,0.011462860814936606,2023-11-17 17:59:11,0.0,1
2254,83,0.007306459598196836,2024-11-04 08:07:23,1,31,414,301,58,0,0.08064516129032262,3,0.24482758620689654,0.0,0.10057714257290241,2023-09-15 17:03:44,0.0,1
259,303,0.1629204992573677,2024-11-04 08:07:23,0,32,486,305,39,1,0.5806451612903226,1,0.11724137931034483,0.0,0.008870222911740073,2023-05-26 18:12:50,0.0,1
212,297,0.36164369283685543,2024-11-04 08:07:23,1,25,6,376,34,0,0.6935483870967742,2,0.21379310344827585,0.0,0.08658617412148092,2023-12-07 16:20:08,0.0,1
2366,9,0.1467806238111369,2024-11-04 08:07:24,1,10,302,370,68,1,0.11290322580645162,3,0.8931034482758621,0.0,0.008353980778046805,2023-01-12 17:10:03,1.0,1
1412,217,0.017401047502410297,2024-11-04 08:07:24,0,27,454,451,66,2,0.7258064516129032,0,0.4689655172413793,0.0,0.8482154020302837,2023-09-18 17:18:03,0.0,1
1451,455,0.013674857336425462,2024-11-04 08:07:24,1,16,171,566,62,2,0.4838709677419355,1,0.5827586206896552,0.0,0.319531026286673,2023-02-08 16:42:59,0.0,1
145,429,0.02375902233108372,2024-11-04 08:07:24,1,20,235,189,84,0,0.03225806451612906,3,0.2827586206896551,0.0,0.1047205234480135,2023-02-16 17:57:10,0.0,1
2097,247,0.5347994892774318,2024-11-04 08:07:24,1,30,283,88,8,1,0.5645161290322581,2,0.5344827586206897,0.0,0.20389009957826784,2023-06-21 16:40:17,0.0,1
1976,5,0.09009041874039136,2024-11-04 08:07:24,0,1,469,453,43,2,0.03225806451612906,3,0.9586206896551724,0.0,0.09337327936093527,2023-10-05 16:46:31,0.0,1
1866,71,0.016051280715011596,2024-11-04 08:07:24,1,18,298,425,71,0,0.4516129032258065,0,0.17586206896551726,0.0,0.7335612506503442,2023-11-20 16:59:13,0.0,1
2498,402,0.0223258722672434,2024-11-04 08:07:24,1,10,248,499,91,1,0.11290322580645162,3,0.3172413793103448,0.0,0.4600234997721275,2023-10-04 18:25:44,0.0,1
48,292,0.3265706021835995,2024-11-04 08:07:24,1,10,276,574,22,2,0.12903225806451613,3,0.4413793103448276,0.0,0.011041397510476086,2023-11-27 16:45:57,0.0,1
815,360,0.1463011699715976,2024-11-04 08:07:24,1,15,359,28,95,1,0.435483870967742,1,0.06551724137931035,0.0,0.6474765304764352,2023-02-20 18:03:01,0.0,1
1809,449,0.21986085415743803,2024-11-04 08:07:24,0,0,562,15,26,1,0.12903225806451613,3,0.34137931034482755,0.0,0.08974210747784797,2023-11-17 17:31:06,0.0,1
766,289,0.02396226906741017,2024-11-04 08:07:24,1,36,573,534,42,1,0.6290322580645161,1,0.14482758620689656,0.0,0.16591739856984797,2023-03-13 16:05:46,0.0,1
1510,433,0.07040154259061415,2024-11-04 08:07:24,1,15,213,351,97,1,0.24193548387096775,1,0.2482758620689655,0.0,0.6642658270561966,2023-07-28 18:42:51,0.0,1
1657,492,0.07276233160486749,2024-11-04 08:07:25,1,7,518,562,23,0,0.25806451612903225,1,0.5241379310344828,0.0,0.19281509255387944,2023-01-23 16:05:26,1.0,1
2193,99,0.028480600359590377,2024-11-04 08:07:25,0,8,89,134,9,0,0.3709677419354839,1,0.9137931034482759,0.0,0.5260574561362235,2023-02-13 16:08:58,0.0,1
2475,56,0.0790786147953201,2024-11-04 08:07:25,1,0,173,310,59,0,0.532258064516129,1,0.18275862068965515,0.0,0.49944947616211616,2023-12-18 18:11:24,0.0,1
293,489,0.19015556192511138,2024-11-04 08:07:25,1,9,620,220,1,2,0.8064516129032258,2,0.16206896551724137,0.0,0.38938907314371296,2023-12-01 18:46:28,0.0,0
130,377,0.06486176616202412,2024-11-04 08:07:25,1,28,116,136,3,1,0.24193548387096775,1,0.3275862068965517,0.0,0.4173326952006959,2023-07-03 17:14:07,0.0,1
1263,456,0.01834432081715611,2024-11-04 08:07:26,1,26,237,277,4,0,0.6129032258064516,2,0.9482758620689655,0.0,0.0962220217601437,2023-03-23 16:16:29,1.0,1
194,4,0.2544649138807098,2024-11-04 08:07:26,1,17,451,291,35,1,0.5483870967741935,1,0.4206896551724138,0.0,0.49643806371557214,2023-07-03 17:47:49,0.0,1
816,48,0.012471011282799593,2024-11-04 08:07:26,1,36,97,245,60,0,0.1774193548387097,1,0.06206896551724138,0.0,0.1784631579230396,2023-02-08 17:33:08,0.0,1
1610,54,0.07415379003048701,2024-11-04 08:07:26,1,18,89,40,70,2,0.7903225806451613,0,0.3,0.0,0.07807019548637674,2023-05-16 16:45:46,0.0,1
1419,88,0.05691950908095995,2024-11-04 08:07:26,1,3,120,209,7,2,0.6935483870967742,2,0.2862068965517241,0.0,0.48876433949911074,2023-06-26 17:38:22,0.0,1
1605,253,0.3232561169450452,2024-11-04 08:07:26,0,29,77,180,8,1,0.16129032258064518,3,0.30344827586206896,0.0,0.007535925209420882,2023-03-27 16:26:46,0.0,1
2419,253,0.14433645152044194,2024-11-04 08:07:27,1,18,565,142,34,1,0.27419354838709675,0,0.10689655172413794,0.0,0.806847467926441,2023-08-17 17:10:25,1.0,1
2178,218,0.019881699976548452,2024-11-04 08:07:27,1,10,434,168,67,0,0.3548387096774194,0,0.36896551724137927,0.0,0.6068822873828541,2023-04-11 16:06:20,0.0,1
1846,296,0.05362065820673841,2024-11-04 08:07:27,1,36,638,181,9,1,0.532258064516129,0,0.5827586206896552,0.0,0.7586944451539787,2023-08-30 17:56:47,0.0,1
2052,118,0.09534877661099095,2024-11-04 08:07:27,1,25,282,496,98,0,0.14516129032258068,3,0.18275862068965515,0.0,0.06205458991687697,2023-10-05 18:40:15,0.0,1
900,420,0.08176772546056231,2024-11-04 08:07:27,1,27,662,90,67,1,0.03225806451612906,3,0.9310344827586207,0.0,0.09709923007325531,2023-03-13 17:34:30,0.0,1
2307,373,0.2718034239257889,2024-11-04 08:07:27,1,41,478,332,57,0,0.467741935483871,1,0.08275862068965517,0.0,0.31254898586652724,2023-11-16 17:26:37,0.0,1
289,91,0.025254709852255256,2024-11-04 08:07:27,1,41,550,168,62,1,0.04838709677419356,3,0.02413793103448276,0.0,0.048050177659890544,2023-09-29 18:54:28,0.0,1
916,268,0.17587096437970662,2024-11-04 08:07:28,1,35,464,353,64,2,0.967741935483871,2,0.33448275862068966,0.75,0.463807931038655,2023-05-23 17:12:39,1.0,1
295,268,0.010568830288975166,2024-11-04 08:07:28,1,13,336,215,54,1,0.532258064516129,1,0.21379310344827585,0.0,0.3512718512254701,2023-08-21 18:09:24,0.0,1
572,466,0.06314719754019334,2024-11-04 08:07:28,0,34,238,215,61,1,0.5483870967741935,1,0.803448275862069,0.0,0.4882810346890515,2023-03-21 16:20:33,0.0,0
650,137,0.06219871277066993,2024-11-04 08:07:28,1,36,100,591,16,0,0.24193548387096775,0,0.14827586206896554,0.0,0.6586584157550648,2023-03-14 16:21:01,0.0,1
762,163,0.4275269041352894,2024-11-04 08:07:28,0,14,602,442,83,1,0.6935483870967742,0,0.5103448275862069,0.0,0.39817527227067223,2023-03-03 17:18:59,0.0,1
2174,394,0.008473825468379497,2024-11-04 08:07:28,0,4,261,195,92,2,0.11290322580645162,3,0.43103448275862066,0.0,0.04935758775107987,2023-01-04 17:00:58,0.0,1
1009,12,0.038971258826901535,2024-11-04 08:07:28,1,12,36,459,55,0,0.5,1,0.5793103448275863,0.0,0.6417635853016186,2023-07-27 17:04:46,0.0,1
1894,141,0.23324908148109544,2024-11-04 08:07:29,0,1,573,185,29,1,0.5645161290322581,0,0.2689655172413793,0.0,0.8853976072714856,2023-08-15 16:22:06,1.0,1
2183,320,0.13292336555749537,2024-11-04 08:07:29,1,3,632,441,17,0,1.0,2,0.058620689655172406,0.0,0.4160434342470192,2023-09-13 16:14:04,0.0,1
316,198,0.006238111368788598,2024-11-04 08:07:29,1,15,173,368,64,0,0.3870967741935484,1,0.44482758620689655,0.0,0.5205192804337511,2023-10-12 16:02:13,0.0,1
1443,70,0.336024181150168,2024-11-04 08:07:29,1,22,498,5,13,1,0.8387096774193548,2,0.23448275862068962,0.0,0.48802493019303966,2023-12-22 17:08:55,0.0,1
852,66,0.1353102118456367,2024-11-04 08:07:29,1,28,534,111,82,2,0.12903225806451613,3,0.3103448275862069,0.0,0.05465108619227062,2023-06-22 16:08:43,0.0,1
455,303,0.1143236834562368,2024-11-04 08:07:29,1,5,214,129,1,0,0.4838709677419355,0,0.11724137931034483,0.0,0.5318624913791598,2023-11-10 16:06:27,0.0,1
1408,142,0.24434948015738592,2024-11-04 08:07:30,0,35,484,493,8,0,0.5806451612903226,0,0.44482758620689655,0.0,0.0782449649587208,2023-12-04 17:53:57,1.0,1
656,13,0.2223936211793522,2024-11-04 08:07:30,0,28,609,238,64,1,0.5,1,0.5275862068965518,0.0,0.5479964024376309,2023-07-31 17:04:29,0.0,1
2001,328,0.22459285509549992,2024-11-04 08:07:30,0,2,292,36,50,1,0.8870967741935485,2,0.4103448275862069,0.0,0.4305197240793346,2023-04-21 16:25:49,0.0,1
1648,155,0.07834901112645594,2024-11-04 08:07:30,1,24,327,511,79,0,0.8225806451612903,2,0.16896551724137931,0.0,0.210993134248498,2023-04-17 17:43:23,0.0,1
1991,325,0.13509654219975506,2024-11-04 08:07:31,1,2,418,185,44,2,0.8709677419354838,2,0.9724137931034483,0.0,0.4852783607161246,2023-06-09 16:31:56,1.0,1
1857,128,0.37515699507517525,2024-11-04 08:07:31,0,29,222,155,23,0,0.06451612903225812,3,0.296551724137931,0.0,0.019209181581448624,2023-02-14 17:58:31,0.0,1
160,375,0.07257993068765145,2024-11-04 08:07:31,0,21,474,200,1,2,0.5645161290322581,0,0.5758620689655173,0.0,0.672029624769943,2023-10-09 17:20:09,0.0,1
