TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,long_time_diff_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,reactivation_suspect_flag,duration_suspicious_flag,age_balance_anomaly_flag,strong_anomaly_label
2412,153,0.047549313390833,2024-11-04 08:07:56,1,29,111,204,32,0,0.467741935483871,0,0.2310344827586206,0.0,0.0380735295501568,2023-03-27 16:26:42,0.0,1,8,4,0,0,0,0,1.2485532184775459,1,0,0,0,0,1
1139,355,0.072663313964093,2024-11-04 08:07:56,1,16,485,133,24,2,0.5483870967741935,1,0.5862068965517242,0.0,0.6363416985172828,2023-06-15 17:22:42,0.0,1,8,4,0,0,0,0,0.11418734975234691,0,0,0,0,0,0
1267,256,0.1298069156004898,2024-11-04 08:07:57,1,5,481,150,87,0,0.1290322580645161,1,0.6448275862068966,0.0,0.1969329301984171,2023-08-15 17:21:47,1.0,1,8,4,0,0,0,0,0.6591092935893217,0,0,0,0,0,0
251,465,0.142178909242515,2024-11-04 08:07:57,0,15,517,146,6,1,0.1290322580645161,1,0.4275862068965517,0.0,0.4374647940341769,2023-01-30 16:09:08,0.0,1,8,4,0,0,0,0,0.324999088362123,0,0,0,0,0,0
2013,137,0.2660134976678739,2024-11-04 08:07:57,0,26,163,163,39,2,0.1451612903225806,3,0.9793103448275864,0.0,0.384978832728138,2023-06-07 16:35:27,0.0,1,8,4,0,0,0,0,0.6909641918255869,0,0,0,1,0,0
1743,427,0.0862704223884097,2024-11-04 08:07:57,1,26,394,351,62,2,0.6774193548387097,1,0.9551724137931036,0.0,0.1319852333239675,2023-05-04 17:46:15,0.0,1,8,4,0,0,0,0,0.6535874077866783,0,0,0,1,0,0
2481,313,0.2086822836594835,2024-11-04 08:07:57,1,19,105,155,65,2,0.2258064516129032,1,0.0551724137931034,0.0,0.6008762672467222,2023-04-03 16:19:59,0.0,1,8,4,0,0,0,0,0.3472908186363979,0,1,0,0,0,1
1873,389,0.019011387028689,2024-11-04 08:07:57,1,40,61,250,93,1,0.2419354838709677,0,0.4241379310344827,0.0,0.4111337564547072,2023-02-06 17:21:37,0.0,1,8,4,0,0,0,0,0.04624024256776802,0,0,0,0,0,0
2354,278,0.4998931651770592,2024-11-04 08:07:57,1,24,118,567,3,1,0.7903225806451613,0,0.0896551724137931,0.0,0.7078284624185138,2023-01-10 16:28:02,0.0,1,8,4,0,1,0,0,0.7062249252026295,0,0,0,0,0,1
1227,330,0.0928524897725199,2024-11-04 08:07:58,1,3,155,0,40,1,0.1290322580645161,3,0.4344827586206896,0.0,0.0748604869077499,2023-12-26 18:13:56,1.0,1,8,4,0,0,0,0,1.2401747819127469,1,0,0,0,0,1
517,120,0.186528389399901,2024-11-04 08:07:58,1,4,630,9,27,0,0.0,3,0.506896551724138,0.0,0.0348604600201388,2023-04-10 16:44:52,0.0,1,8,4,0,0,0,0,5.349180632896006,1,1,0,0,0,1
2250,321,0.2102144513640982,2024-11-04 08:07:58,1,19,556,585,41,1,0.2096774193548387,1,0.5413793103448277,0.5,0.2152870857459363,2023-06-08 16:56:16,0.0,1,8,4,0,0,1,0,0.9763924608443798,0,0,0,0,0,1
814,426,0.1653125570002866,2024-11-04 08:07:58,0,34,59,62,82,2,0.7903225806451613,0,0.0206896551724137,0.0,0.9772322430855148,2023-05-01 17:31:34,0.0,1,8,4,0,0,0,0,0.16916231177065555,0,0,0,0,0,0
1665,237,0.0585767517002371,2024-11-04 08:07:58,1,30,584,464,48,2,0.1774193548387097,1,0.5724137931034483,0.5,0.0505305597866199,2023-09-18 16:28:56,0.0,1,8,4,0,0,1,0,1.1590048061902294,1,0,0,0,0,1
662,419,0.0290590718399041,2024-11-04 08:07:58,1,22,440,543,2,2,0.1451612903225806,3,0.4551724137931034,0.0,0.2316885285351495,2023-06-19 17:50:29,0.0,1,8,4,0,0,0,0,0.12541759338577643,0,0,0,0,0,0
1436,271,0.0766344425046251,2024-11-04 08:07:58,0,23,58,10,4,2,0.2580645161290322,0,0.2827586206896551,0.0,0.9090882814380034,2023-06-12 17:10:27,0.0,1,8,4,0,0,0,0,0.08429720314002292,0,0,0,0,0,0
1828,277,0.0186726424681449,2024-11-04 08:07:59,1,8,322,583,94,1,0.5645161290322581,0,0.5413793103448277,0.0,0.8212827541517834,2023-06-16 16:19:02,1.0,1,8,4,0,0,0,0,0.02273567174889991,0,0,0,0,0,0
2410,127,0.1073507569638064,2024-11-04 08:07:59,1,3,44,166,73,0,0.903225806451613,2,0.1586206896551724,0.0,0.2386154493524791,2023-10-03 16:22:49,0.0,1,8,4,0,0,0,0,0.44987136642427494,0,0,0,0,0,0
1660,454,0.1487505537170701,2024-11-04 08:07:59,1,24,130,115,63,0,0.7258064516129032,2,0.0862068965517241,0.0,0.1647733307162725,2023-12-06 18:15:42,0.0,1,8,4,0,0,0,0,0.9027038904389668,0,0,0,0,0,0
627,398,0.0117518305234906,2024-11-04 08:07:59,1,27,64,540,82,2,0.7096774193548387,2,0.2241379310344827,0.0,0.2375191070086592,2023-05-29 17:53:03,0.0,1,8,4,0,0,0,0,0.04947532818814573,0,0,0,0,0,0
1074,244,0.0230763217552179,2024-11-04 08:07:59,1,35,45,544,47,0,0.2096774193548387,1,0.5310344827586208,0.0,0.0175542491164058,2023-10-16 16:23:58,0.0,1,8,4,0,0,0,0,1.3138234149539347,1,0,0,0,0,1
1232,158,0.1404643406206842,2024-11-04 08:07:59,1,38,197,545,12,0,0.5483870967741935,1,0.0241379310344827,0.0,0.0800477792849777,2023-10-03 16:15:25,0.0,1,8,4,0,0,0,0,1.7545370590493183,1,0,0,0,0,1
1505,245,0.0835187742658363,2024-11-04 08:07:59,0,17,248,589,33,0,0.967741935483871,2,0.3517241379310344,0.0,0.354782028858473,2023-08-07 16:15:05,0.0,1,8,4,0,0,0,0,0.23540205943902998,0,0,0,0,0,0
1974,193,0.3047241837558954,2024-11-04 08:07:59,0,6,171,306,92,1,0.5967741935483871,2,0.3827586206896551,0.0,0.431532714828652,2023-06-12 16:25:22,0.0,1,8,4,0,0,0,0,0.7061275124917562,0,0,0,0,0,0
2480,68,0.0519686270422388,2024-11-04 08:07:59,0,42,261,358,92,2,0.8870967741935485,2,0.489655172413793,0.0,0.1974034633931896,2023-03-30 16:52:05,0.0,1,8,4,0,0,0,0,0.26324763341359636,0,0,0,0,0,0
2100,389,0.0725747192328738,2024-11-04 08:08:00,1,32,487,347,24,1,0.0806451612903226,3,0.0724137931034482,0.0,0.0987427353035678,2023-09-22 18:02:42,1.0,1,8,4,0,0,0,0,0.7349135090767636,0,0,0,0,0,0
182,223,0.1564530838783646,2024-11-04 08:08:00,1,17,264,160,64,1,0.8870967741935485,2,0.3103448275862069,0.0,0.5232591280078835,2023-11-13 16:11:52,0.0,1,8,4,0,0,0,0,0.2989916192342375,0,0,0,0,0,0
614,461,0.6993720196992991,2024-11-04 08:08:00,0,13,623,380,31,1,0.0483870967741935,3,0.7758620689655172,0.0,0.0398460953138927,2023-04-28 18:11:55,0.0,1,8,4,0,1,0,0,17.54742942556939,1,0,0,0,0,1
787,100,0.1647392969747505,2024-11-04 08:08:00,1,7,581,352,87,0,0.5645161290322581,1,0.2620689655172413,0.0,0.3072205335308676,2023-08-28 17:34:17,0.0,1,8,4,0,0,0,0,0.5362074370716773,0,0,0,0,0,0
2057,471,0.2639862417593871,2024-11-04 08:08:00,1,25,630,107,90,0,0.6612903225806451,1,0.1068965517241379,0.0,0.178532393521699,2023-12-20 16:17:24,0.0,1,8,4,0,0,0,0,1.4785633627528565,1,0,0,0,0,1
495,37,0.33071892018657,2024-11-04 08:08:00,1,6,149,74,8,0,0.1451612903225806,3,0.1206896551724138,0.0,0.0327524713075579,2023-08-10 16:28:55,0.0,1,8,4,0,0,0,0,10.09444364199343,1,0,0,0,0,1
698,273,0.2449592203663652,2024-11-04 08:08:00,1,2,675,426,90,0,0.3548387096774194,0,0.2689655172413793,0.0,0.5661751163225277,2023-09-12 18:46:45,0.0,1,8,4,0,0,0,0,0.4326486396488459,0,0,0,0,0,0
1538,249,0.0103134690048727,2024-11-04 08:08:00,1,6,284,192,17,0,0.8709677419354838,2,0.5551724137931034,0.0,0.4735190639884813,2023-11-29 17:43:51,0.0,1,8,4,0,0,0,0,0.021780012652240447,0,0,0,0,0,0
309,296,0.2165984834666597,2024-11-04 08:08:01,1,36,144,150,4,1,0.8387096774193548,0,0.5517241379310345,0.0,0.6659442861809779,2023-04-27 17:30:16,1.0,0,8,4,0,0,0,0,0.32524527277807397,0,0,0,0,0,0
63,321,0.3132813925007165,2024-11-04 08:08:01,0,30,531,77,0,1,0.6129032258064516,1,0.3241379310344827,0.0,0.5617521042916662,2023-05-30 17:43:25,0.0,1,8,4,0,0,0,0,0.5576762656422641,0,0,0,0,0,0
199,353,0.2568465487140735,2024-11-04 08:08:01,1,7,226,402,21,1,0.5645161290322581,2,0.7793103448275862,0.0,0.4928324350630582,2023-07-31 16:25:26,0.0,1,8,4,0,0,0,0,0.5211534771375977,0,0,0,0,0,0
400,143,0.1014096985173411,2024-11-04 08:08:01,1,17,583,140,95,2,0.0806451612903226,3,0.4137931034482758,0.75,0.014693407292189,2023-09-12 16:50:21,0.0,1,8,4,0,0,1,0,6.897020296187654,1,0,0,0,0,1
91,306,0.1165229173723844,2024-11-04 08:08:01,1,18,465,90,8,0,0.5645161290322581,1,0.1551724137931034,0.75,0.1901397752464586,2023-10-02 16:36:10,0.0,1,8,4,0,0,1,0,0.6127954514874167,0,0,0,0,0,1
2086,28,0.6215649998697136,2024-11-04 08:08:01,1,19,221,514,67,1,0.0806451612903226,3,0.2172413793103448,0.0,0.0150503403299378,2023-12-04 18:30:00,0.0,1,8,4,0,1,0,0,41.27164368484631,1,0,0,0,0,1
281,357,0.0237173306928629,2024-11-04 08:08:01,1,30,468,554,65,2,0.1129032258064516,3,0.3413793103448275,0.0,0.3950374880518178,2023-02-09 17:50:23,0.0,1,8,4,0,0,0,0,0.06003665738978685,0,1,0,0,0,1
2005,64,0.1808322693279829,2024-11-04 08:08:01,1,16,626,397,61,0,0.8225806451612903,0,0.8275862068965517,0.0,0.4821150332666969,2023-01-30 18:49:52,0.0,1,8,4,0,0,0,0,0.3750733872969255,0,0,0,1,0,0
430,438,0.1557339031190556,2024-11-04 08:08:01,0,4,523,43,33,1,0.2903225806451612,1,0.2551724137931034,0.0,0.3706463916153674,2023-01-16 16:14:45,0.0,1,8,4,0,0,0,0,0.42015706903190736,0,0,0,0,0,0
1348,92,0.016384813820778,2024-11-04 08:08:02,0,33,578,44,73,0,0.4838709677419355,0,0.3827586206896551,0.0,0.0431983082315077,2023-06-01 16:56:33,1.0,1,8,4,0,0,0,0,0.3792051688992099,0,0,0,0,0,0
221,409,0.2528858430830966,2024-11-04 08:08:02,0,25,445,569,96,2,0.935483870967742,2,0.093103448275862,0.0,0.1998556135282326,2023-11-28 16:49:27,0.0,1,8,4,0,0,0,0,1.2652793975856904,1,0,0,0,0,1
1862,230,0.0028923574015686,2024-11-04 08:08:02,1,15,6,114,63,0,0.1129032258064516,3,0.7310344827586207,0.0,0.0799704774029794,2023-06-23 17:36:28,0.0,1,8,4,0,0,0,0,0.036163292536946716,0,0,0,0,0,0
2191,129,0.458081663496365,2024-11-04 08:08:02,0,22,72,264,85,2,0.0967741935483871,3,0.4379310344827586,0.0,0.0016535880844862,2023-11-07 17:44:12,0.0,1,8,4,0,1,0,0,275.3576247438943,1,0,0,0,0,1
425,484,0.0558355264872189,2024-11-04 08:08:03,1,41,263,131,78,2,0.6451612903225806,0,0.0758620689655172,0.0,0.0163221243363801,2023-06-22 16:47:47,1.0,1,8,4,0,0,0,0,3.4187546786454632,1,0,0,0,0,1
1668,363,0.1827657190504729,2024-11-04 08:08:03,1,40,443,587,45,0,0.7258064516129032,2,0.5413793103448277,0.0,0.3604748083249421,2023-06-08 16:26:48,0.0,1,8,4,0,0,0,0,0.5069997814879548,0,0,0,0,0,0
595,466,0.1802381634833363,2024-11-04 08:08:03,1,9,350,87,6,1,0.3709677419354839,1,0.7000000000000001,0.0,0.635246028363741,2023-01-04 17:00:17,0.0,1,8,4,0,0,0,0,0.2837252311443376,0,0,0,0,0,0
43,115,0.028694270005472,2024-11-04 08:08:03,1,40,192,219,8,0,0.0161290322580645,3,0.3689655172413792,0.0,0.0094469621704755,2023-04-12 16:03:37,0.0,1,8,4,0,0,0,0,3.034195282609367,1,0,0,0,0,1
863,84,0.592735232040024,2024-11-04 08:08:03,1,3,477,338,73,0,0.1290322580645161,3,0.4620689655172413,0.0,0.1027019360424394,2023-02-14 16:55:26,0.0,1,8,4,0,1,0,0,5.770850544527878,1,0,0,0,0,1
1035,479,0.321755217969096,2024-11-04 08:08:03,1,4,247,399,56,0,0.3870967741935484,1,0.4068965517241379,0.0,0.4742100755945187,2023-02-16 17:05:58,0.0,1,8,4,0,0,0,0,0.678493455945995,0,0,0,0,0,0
2158,103,0.0711676264429215,2024-11-04 08:08:03,1,6,524,451,90,1,0.2096774193548387,1,0.0137931034482758,0.0,0.4119101362260818,2023-08-25 18:24:06,0.0,1,8,4,0,0,0,0,0.17277044791969395,0,0,0,0,0,0
1814,392,0.0094014644187925,2024-11-04 08:08:03,1,23,304,207,10,2,0.4838709677419355,1,0.4999999999999999,0.0,0.244157658196621,2023-02-13 16:21:46,0.0,1,8,4,0,0,0,0,0.038504134774564526,0,0,0,0,0,0
2352,371,0.1109987753081272,2024-11-04 08:08:03,1,37,426,514,75,1,0.1129032258064516,3,0.1827586206896551,0.0,0.0387544583020204,2023-02-23 17:30:07,0.0,1,8,4,0,0,0,0,2.863416133493137,1,0,0,0,0,1
457,286,0.0486020272559084,2024-11-04 08:08:04,1,30,415,265,10,2,0.532258064516129,1,0.3,0.0,0.1808158238969021,2023-08-14 17:41:24,1.0,1,8,4,0,0,0,0,0.26877813250622246,0,0,0,0,0,0
835,76,0.0085832660187091,2024-11-04 08:08:04,1,29,640,316,21,2,0.9838709677419356,2,0.5344827586206897,0.0,0.5034624521232475,2023-11-30 17:48:36,0.0,1,8,4,0,0,0,0,0.017048134376591393,0,0,0,0,0,0
1275,219,0.0885843083096646,2024-11-04 08:08:04,1,37,148,441,49,1,0.7096774193548387,2,0.4241379310344827,0.0,0.3409174321793619,2023-06-05 16:24:12,0.0,1,8,4,0,0,0,0,0.25983332506684415,0,0,0,0,0,0
94,420,0.3355707845845167,2024-11-04 08:08:04,1,35,174,196,92,0,0.1774193548387097,1,0.2137931034482758,0.0,0.0700603761307921,2023-03-02 16:05:09,0.0,1,8,4,0,0,0,0,4.78905356463545,1,0,0,0,0,1
1230,368,0.064601193423144,2024-11-04 08:08:04,1,5,506,86,12,0,0.0806451612903226,3,0.5586206896551724,0.0,0.6448852369537952,2023-05-19 17:57:36,0.0,1,8,4,0,0,0,0,0.10017315948601506,0,0,0,0,0,0
1628,417,0.063517210829403,2024-11-04 08:08:04,1,29,366,471,70,2,0.0645161290322581,3,0.4999999999999999,0.0,0.0152204044703342,2023-02-20 16:20:28,0.0,1,8,4,0,0,0,0,4.170421800230053,1,0,0,0,0,1
2344,358,0.1479584125908747,2024-11-04 08:08:05,1,22,241,420,73,0,0.532258064516129,2,0.6172413793103448,0.0,0.2270867138902743,2023-05-24 16:02:39,1.0,1,8,4,0,0,0,0,0.6515215920841697,0,0,0,0,0,0
1260,243,0.216020011986346,2024-11-04 08:08:05,1,37,560,449,13,2,0.1774193548387097,0,0.9103448275862068,0.0,0.3696078576354766,2024-01-01 17:37:04,0.0,1,8,4,0,0,0,0,0.5844414914589667,0,1,0,1,0,1
594,49,0.162706829611486,2024-11-04 08:08:05,1,25,638,321,32,0,0.5,1,0.4758620689655172,0.75,0.6263482456505929,2023-05-02 17:24:26,0.0,1,8,4,0,0,1,0,0.2597664048351177,0,0,0,0,0,1
2426,30,0.3032597649633895,2024-11-04 08:08:05,1,40,31,132,92,1,0.6290322580645161,1,0.4310344827586206,0.0,0.4846209586239996,2023-12-07 16:02:47,0.0,0,8,4,0,0,0,0,0.6257540084199888,0,0,0,0,0,0
2017,448,0.1408656226385595,2024-11-04 08:08:05,1,30,198,472,37,2,0.0806451612903226,3,0.4448275862068965,0.0,0.0784573770866466,2023-02-17 16:57:32,0.0,1,8,4,0,0,0,0,1.795212582204837,1,0,0,0,0,1
1551,306,0.3944498006618547,2024-11-04 08:08:06,1,33,448,300,84,2,0.5645161290322581,1,0.096551724137931,0.0,0.3093157506281618,2023-01-17 16:53:08,1.0,1,8,4,0,0,0,0,1.275192252377397,1,0,0,0,0,1
2153,434,0.0806368397738228,2024-11-04 08:08:06,1,23,565,546,24,1,0.1129032258064516,3,0.1482758620689655,0.0,0.0885987118145507,2023-08-28 17:07:08,0.0,1,8,4,0,0,0,0,0.9100328638406092,0,0,0,0,0,0
1162,454,0.0655496781926674,2024-11-04 08:08:06,0,5,252,361,18,1,0.7580645161290323,2,0.5413793103448277,0.0,0.3993106016506304,2023-06-19 16:38:13,0.0,1,8,4,0,0,0,0,0.16415300868953778,0,0,0,0,0,0
239,25,0.0345206764468301,2024-11-04 08:08:06,0,21,404,85,97,2,0.2258064516129032,1,0.4620689655172413,0.0,0.451643303573229,2023-05-04 16:44:56,0.0,1,8,4,0,0,0,0,0.07643180327415246,0,0,0,0,0,0
2244,379,0.2696510931026395,2024-11-04 08:08:06,1,29,75,479,65,0,0.2096774193548387,0,0.0482758620689655,0.0,0.7531596304028975,2023-04-05 17:52:24,0.0,1,8,4,0,0,0,0,0.3580217287284851,0,1,0,0,0,1
261,443,0.012007191807593,2024-11-04 08:08:06,1,20,370,36,60,0,0.6612903225806451,1,0.5206896551724138,0.0,0.4443110520181169,2023-08-14 18:13:38,0.0,1,8,4,0,0,0,0,0.027023684232507207,0,0,0,0,0,0
688,216,0.0400083383276441,2024-11-04 08:08:06,1,14,661,72,29,0,0.7903225806451613,0,0.8586206896551725,0.0,0.7534594272669954,2023-06-19 16:57:53,0.0,1,8,4,0,0,0,0,0.05309882110646934,0,0,0,1,0,0
719,460,0.3841259087474268,2024-11-04 08:08:06,1,24,40,574,5,2,0.1935483870967742,0,0.0827586206896551,0.0,0.4863505042099277,2023-03-20 17:45:22,0.0,1,8,4,0,0,0,0,0.7897966743237576,0,0,0,0,0,0
1175,263,0.132235453526852,2024-11-04 08:08:07,1,26,421,451,97,1,0.2741935483870967,0,0.1827586206896551,0.0,0.3822934325665434,2023-05-15 17:33:32,1.0,1,8,4,0,0,0,0,0.34589135817878175,0,0,0,0,0,0
2093,70,0.2611147301769289,2024-11-04 08:08:07,0,35,413,287,19,2,0.1290322580645161,1,0.4689655172413793,0.0,0.5659055680209509,2023-05-22 18:27:37,0.0,1,8,4,0,0,0,0,0.46140227435351644,0,0,0,0,0,0
830,74,0.1687364827891706,2024-11-04 08:08:07,1,41,622,11,42,0,0.5806451612903226,2,0.0689655172413793,0.0,0.1443064811242248,2023-07-05 16:49:05,0.0,1,8,4,0,0,0,0,1.169211454400177,1,0,0,0,0,1
1409,155,0.0534434687442999,2024-11-04 08:08:07,1,39,75,327,73,1,0.935483870967742,2,0.1275862068965517,0.0,0.2102355758049142,2023-12-04 16:23:00,0.0,1,8,4,0,0,0,0,0.2541954499622376,0,0,0,0,0,0
356,257,0.0633504442765197,2024-11-04 08:08:07,1,7,93,246,93,2,0.8225806451612903,0,0.3896551724137931,0.5,0.5547781301548593,2023-02-07 17:20:24,0.0,1,8,4,0,0,1,0,0.11418853582688683,0,0,0,0,0,1
1001,453,0.1651301560830706,2024-11-04 08:08:08,1,13,6,473,17,1,0.4193548387096775,0,0.2413793103448275,0.0,0.961802787438646,2023-12-11 16:03:50,1.0,1,8,4,0,0,0,0,0.17168638038471104,0,0,0,0,0,0
2502,67,0.3143966438231232,2024-11-04 08:08:08,1,0,310,42,28,2,0.4193548387096775,0,0.0551724137931034,0.0,0.7001681820076173,2023-04-21 16:22:38,0.0,1,8,4,0,0,0,0,0.44902376552444884,0,0,0,0,0,0
1583,79,0.1642285744065456,2024-11-04 08:08:08,0,27,65,488,7,1,0.0806451612903226,3,0.2862068965517241,0.0,0.0556808816985441,2023-05-26 16:52:33,0.0,1,8,4,0,0,0,0,2.9489311247668564,1,0,0,0,0,1
0,126,0.0072074419574224,2024-11-04 08:08:08,1,36,365,186,14,0,0.8387096774193548,0,0.2448275862068965,0.0,0.33683185966818,2023-04-11 16:29:14,0.0,1,8,4,0,0,0,0,0.021397108911945767,0,0,0,0,0,0
466,61,0.2319879094249159,2024-11-04 08:08:08,1,14,38,244,14,0,0.2741935483870967,0,0.7758620689655172,0.5,0.8102185021718469,2023-11-20 16:27:31,0.0,1,8,4,0,0,1,0,0.2863240540206422,0,0,0,0,0,1
419,475,0.0798082184641842,2024-11-04 08:08:08,1,23,581,188,56,0,0.435483870967742,1,0.4620689655172413,0.0,0.3062801393316008,2023-03-31 17:36:57,0.0,1,8,4,0,0,0,0,0.26056411296277787,0,0,0,0,0,0
702,109,0.0110639184928472,2024-11-04 08:08:08,1,10,106,487,49,0,0.6451612903225806,0,0.7931034482758621,0.0,0.7992335686447435,2023-05-04 16:51:17,0.0,1,8,4,0,0,0,0,0.013842987203022477,0,0,0,0,0,0
2110,124,0.0910910180576908,2024-11-04 08:08:09,1,37,290,369,67,2,0.3387096774193548,1,0.0827586206896551,0.0,0.0904835333547538,2023-01-02 17:05:16,1.0,1,8,4,0,0,0,0,1.0066025126966227,1,0,0,0,0,1
1336,16,0.0311905568439429,2024-11-04 08:08:09,0,0,616,532,66,1,0.6935483870967742,2,0.3862068965517241,0.0,0.4795822202982643,2023-11-27 17:39:39,0.0,1,8,4,0,0,0,0,0.0650355771504073,0,0,0,0,0,0
2175,263,0.0843421841206972,2024-11-04 08:08:09,1,25,403,551,77,1,0.3709677419354839,1,0.4862068965517241,0.0,0.5697081484249911,2023-12-06 17:34:01,0.0,1,8,4,0,0,0,0,0.14804194732757697,0,0,0,0,0,0
1845,301,0.3320843213383015,2024-11-04 08:08:09,1,7,4,516,15,2,0.7580645161290323,2,0.6793103448275862,0.0,0.2720757370230306,2023-09-18 16:27:52,0.0,1,8,4,0,0,0,0,1.2205135225820098,1,0,0,0,0,1
1701,406,0.0579982802199233,2024-11-04 08:08:09,1,10,612,541,38,0,0.4516129032258065,0,0.3137931034482758,0.0,0.814689239712464,2023-12-28 16:27:12,0.0,1,8,4,0,0,0,0,0.07118980525916895,0,0,0,0,0,0
62,420,0.1820778070198296,2024-11-04 08:08:09,1,19,499,566,96,2,0.4838709677419355,1,0.7448275862068966,0.0,0.4403095032917158,2023-11-07 16:48:23,0.0,1,8,4,0,0,0,0,0.41351292790499294,0,0,0,0,0,0
2147,452,0.1337728326862443,2024-11-04 08:08:10,1,36,652,447,46,1,0.1290322580645161,1,0.2103448275862068,0.0,0.1633415654236076,2023-05-04 16:37:21,1.0,1,8,4,0,0,0,0,0.8189259303352315,0,0,0,0,0,0
1138,19,0.4590457826302212,2024-11-04 08:08:10,1,31,299,560,92,1,0.1612903225806451,3,0.0206896551724137,0.0,0.6621363282547118,2023-11-13 16:46:06,0.0,1,8,4,0,1,0,0,0.693269392341382,0,0,0,0,0,1
1867,348,0.0038304192615368,2024-11-04 08:08:10,1,1,514,420,21,0,0.5161290322580645,0,0.5275862068965518,0.0,0.4149934730323982,2023-09-21 18:13:38,0.0,1,8,4,0,0,0,0,0.009229848689092221,0,0,0,0,0,0
2068,358,0.0058368293509133,2024-11-04 08:08:10,0,2,226,231,26,1,0.9193548387096776,2,0.1862068965517241,0.0,0.4810919596632058,2023-01-31 17:14:32,0.0,1,8,4,0,0,0,0,0.01213220863826736,0,0,0,0,0,0
1752,120,0.1579956744925346,2024-11-04 08:08:11,1,41,162,301,28,1,0.0645161290322581,3,0.0689655172413793,0.0,0.1164226840020058,2023-06-06 17:32:57,1.0,1,8,4,0,0,0,0,1.3569701312546638,1,0,0,0,0,1
713,377,0.0513588868332595,2024-11-04 08:08:11,1,37,415,413,46,1,0.1451612903225806,3,0.2793103448275862,0.0,0.0467743605117788,2023-09-04 16:48:13,0.0,1,8,4,0,0,0,0,1.0977789644111728,1,0,0,0,0,1
649,141,0.0383667300726997,2024-11-04 08:08:11,1,20,390,93,8,1,0.5645161290322581,2,0.4172413793103448,0.0,0.2658042017269912,2023-05-08 17:42:36,0.0,1,8,4,0,0,0,0,0.1443366450077971,0,0,0,0,0,0
1037,4,0.0558772181254397,2024-11-04 08:08:11,1,29,215,434,79,1,0.0645161290322581,3,0.4103448275862069,0.0,0.0329359792535192,2023-12-04 18:01:53,0.0,1,8,4,0,0,0,0,1.696025414678516,1,0,0,0,0,1
1699,240,0.0792558042577585,2024-11-04 08:08:11,1,29,126,35,43,1,0.5967741935483871,0,0.3620689655172414,0.0,0.4538803528192333,2023-10-12 17:10:20,0.0,1,8,4,0,0,0,0,0.1746144278358852,0,0,0,0,0,0
1827,57,0.0660030747583187,2024-11-04 08:08:11,1,18,260,556,49,0,0.0645161290322581,3,0.1103448275862069,0.0,0.0397560218166076,2023-08-23 16:04:43,0.0,1,8,4,0,0,0,0,1.6597857100896534,1,0,0,0,0,1
1364,301,0.0084894598327123,2024-11-04 08:08:11,1,40,461,341,8,1,0.1290322580645161,1,0.5137931034482759,0.0,0.4025438368889958,2023-09-11 17:05:50,0.0,1,8,4,0,0,0,0,0.02108900488521059,0,0,0,0,0,0
1310,30,0.0270839304791932,2024-11-04 08:08:11,0,37,86,153,15,1,0.1612903225806451,3,0.296551724137931,0.0,0.0002527435446206,2023-09-11 18:08:19,0.0,1,8,4,0,0,0,0,103.08124037186991,1,0,0,0,0,1
2176,409,0.0186882768324777,2024-11-04 08:08:11,1,15,610,490,84,2,0.0645161290322581,3,0.7724137931034483,0.0,0.100276001328248,2023-11-29 17:55:07,0.0,1,8,4,0,0,0,0,0.18634980540612794,0,0,0,0,0,0
1311,134,0.0408369596372827,2024-11-04 08:08:12,1,28,504,538,83,1,0.2258064516129032,0,0.1448275862068965,0.0,0.084669087447922,2023-07-31 16:46:29,1.0,1,8,4,0,0,0,0,0.4822555470073719,0,0,0,0,0,0
1568,201,0.0292102040284545,2024-11-04 08:08:12,0,15,37,232,41,2,0.9193548387096776,2,0.6379310344827587,0.0,0.4231323529214061,2023-09-27 17:54:16,0.0,1,8,4,0,0,0,0,0.06903162452726627,0,0,0,0,0,0
2339,225,0.1504807567032337,2024-11-04 08:08:12,1,24,197,269,43,2,0.7741935483870968,2,0.296551724137931,0.0,0.2772791619669363,2023-08-28 16:41:21,0.0,1,8,4,0,0,0,0,0.5426853167855759,0,0,0,0,0,0
90,104,0.3734893295463428,2024-11-04 08:08:12,0,25,311,12,51,2,0.6774193548387097,2,0.0827586206896551,0.0,0.266373546892666,2023-09-14 16:49:33,0.0,1,8,4,0,0,0,0,1.4020735661156765,1,0,0,0,0,1
1226,156,0.4040649347265289,2024-11-04 08:08:12,0,23,607,517,69,1,0.9838709677419356,2,0.5103448275862069,0.0,0.2552568640710263,2023-08-21 17:43:17,0.0,1,8,4,0,0,0,0,1.5829118134741549,1,0,0,0,0,1
2228,333,0.2359903066941136,2024-11-04 08:08:12,1,38,147,542,87,1,0.4838709677419355,0,0.3,0.0,0.4441430044485552,2023-06-05 16:24:22,0.0,1,8,4,0,0,0,0,0.5313266021629436,0,0,0,0,0,0
