TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,long_time_diff_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,reactivation_suspect_flag,duration_suspicious_flag,age_balance_anomaly_flag,strong_anomaly_label,zscore_TransactionAmount,zscore_TransactionDuration,zscore_LoginAttempts,zscore_AccountBalance,zscore_time_diff,zscore_Hour,zscore_Day,zscore_amount_to_balance_ratio,flag_zscore_TransactionAmount,flag_zscore_TransactionDuration,flag_zscore_LoginAttempts,flag_zscore_AccountBalance,flag_zscore_time_diff,flag_zscore_Hour,flag_zscore_Day,flag_zscore_amount_to_balance_ratio,isolation_pred,isolation_outlier_label,final_anomaly_flag
916,268,0.1758709643797066,2024-11-04 08:07:28,1,35,464,353,64,2,0.967741935483871,2,0.3344827586206896,0.75,0.463807931038655,2023-05-23 17:12:39,1.0,1,8,4,0,0,1,0,0.3791810376668024,0,0,0,0,0,1,0.1375054974244088,-0.1807482901464246,4.772110297630446,0.4837991648583636,2.437060138116683,,,-0.037820944021442,0,0,1,0,0,0,0,0,-1,1,1
295,268,0.0105688302889751,2024-11-04 08:07:28,1,13,336,215,54,1,0.532258064516129,1,0.2137931034482758,0.0,0.3512718512254701,2023-08-21 18:09:24,0.0,1,8,4,0,0,0,0,0.0300864683219615,0,0,0,0,0,0,-0.949177962286762,-0.6811069069497512,-0.2067936485059296,0.0545430723768676,-0.407686640205393,,,-0.0393436462158528,0,0,0,0,0,0,0,0,1,0,0
572,466,0.0631471975401933,2024-11-04 08:07:28,0,34,238,215,61,1,0.5483870967741935,1,0.803448275862069,0.0,0.4882810346890515,2023-03-21 16:20:33,0.0,0,8,4,0,0,0,0,0.129322869055759,0,0,0,1,0,0,-0.6035318377233773,1.7635023351465016,-0.2067936485059296,0.5771490386170997,-0.407686640205393,,,-0.0389107907708472,0,0,0,0,0,0,0,0,1,0,0
650,137,0.0621987127706699,2024-11-04 08:07:28,1,36,100,591,16,0,0.2419354838709677,0,0.1482758620689655,0.0,0.6586584157550648,2023-03-14 16:21:01,0.0,1,8,4,0,0,0,0,0.0944309933236564,0,0,0,0,0,0,-0.6097671033265624,-0.9527301560715568,-0.2067936485059296,1.2270342040239282,-0.407686640205393,,,-0.0390629843035168,0,0,0,0,0,0,0,0,1,0,0
762,163,0.4275269041352894,2024-11-04 08:07:28,0,14,602,442,83,1,0.6935483870967742,0,0.5103448275862069,0.0,0.3981752722706722,2023-03-03 17:18:59,0.0,1,8,4,0,0,0,0,1.0736883905758117,1,0,0,0,0,1,1.7918722046343687,0.5483456943384228,-0.2067936485059296,0.2334508437804964,-0.407686640205393,,,-0.0347915990726114,0,0,0,0,0,0,0,0,1,0,1
2174,394,0.0084738254683794,2024-11-04 08:07:28,0,4,261,195,92,2,0.1129032258064516,3,0.4310344827586206,0.0,0.0493575877510798,2023-01-04 17:00:58,0.0,1,8,4,0,0,0,0,0.1716475496251901,0,0,0,0,0,0,-0.962950362135556,0.2195386032962364,-0.2067936485059296,-1.0970745885420594,-0.407686640205393,,,-0.0387261763722281,0,0,0,0,0,0,0,0,1,0,0
1009,12,0.0389712588269015,2024-11-04 08:07:28,1,12,36,459,55,0,0.5,1,0.5793103448275863,0.0,0.6417635853016186,2023-07-27 17:04:46,0.0,1,8,4,0,0,0,0,0.0607243110646037,0,0,0,0,0,0,-0.7624625912023683,0.8342649039403237,-0.2067936485059296,1.1625907924920649,-0.407686640205393,,,-0.0392100081862959,0,0,0,0,0,0,0,0,1,0,0
1894,141,0.2332490814810954,2024-11-04 08:07:29,0,1,573,185,29,1,0.5645161290322581,0,0.2689655172413793,0.0,0.8853976072714856,2023-08-15 16:22:06,1.0,1,8,4,0,0,0,0,0.2634369521625039,0,0,0,0,0,0,0.5147048067159999,-0.4523715392682303,-0.2067936485059296,2.091905092758664,2.437060138116683,,,-0.0383258037026402,0,0,0,0,0,0,0,0,-1,1,0
2183,320,0.1329233655574953,2024-11-04 08:07:29,1,3,632,441,17,0,1.0,2,0.0586206896551724,0.0,0.4160434342470192,2023-09-13 16:14:04,0.0,1,8,4,0,0,0,0,0.3194862837704064,0,0,0,0,0,0,-0.1448286994758646,-1.3244251285540278,-0.2067936485059296,0.3016069178371522,-0.407686640205393,,,-0.0380813242757766,0,0,0,0,0,0,0,0,1,0,0
316,198,0.0062381113687885,2024-11-04 08:07:29,1,15,173,368,64,0,0.3870967741935484,1,0.4448275862068965,0.0,0.5205192804337511,2023-10-12 16:02:13,0.0,1,8,4,0,0,0,0,0.011984169965598,0,0,0,0,0,0,-0.9776477739144928,0.2767224452166167,-0.2067936485059296,0.700118164783574,-0.407686640205393,,,-0.0394226059358016,0,0,0,0,0,0,0,0,1,0,0
1443,70,0.336024181150168,2024-11-04 08:07:29,1,22,498,5,13,1,0.8387096774193548,2,0.2344827586206896,0.0,0.4880249301930396,2023-12-22 17:08:55,0.0,1,8,4,0,0,0,0,0.688524858286794,0,1,0,0,0,1,1.1903403724325734,-0.5953311440691809,-0.2067936485059296,0.576172157110231,-0.407686640205393,,,-0.036471629091194,0,0,0,0,0,0,0,0,1,0,1
852,66,0.1353102118456367,2024-11-04 08:07:29,1,28,534,111,82,2,0.1290322580645161,3,0.3103448275862069,0.0,0.0546510861922706,2023-06-22 16:08:43,0.0,1,8,4,0,0,0,0,2.475439499494805,1,0,0,0,0,1,-0.1291377563645517,-0.2808200135070897,-0.2067936485059296,-1.0768831400733148,-0.407686640205393,,,-0.0286773547474289,0,0,0,0,0,0,0,0,1,0,1
455,303,0.1143236834562368,2024-11-04 08:07:29,1,5,214,129,1,0,0.4838709677419355,0,0.1172413793103448,0.0,0.5318624913791598,2023-11-10 16:06:27,0.0,1,8,4,0,0,0,0,0.2149456595504542,0,0,0,0,0,0,-0.2671015727603046,-1.0813938003924122,-0.2067936485059296,0.7433855543594546,-0.407686640205393,,,-0.038537316009488,0,0,0,0,0,0,0,0,1,0,0
1408,142,0.2443494801573859,2024-11-04 08:07:30,0,35,484,493,8,0,0.5806451612903226,0,0.4448275862068965,0.0,0.0782449649587208,2023-12-04 17:53:57,1.0,1,8,4,0,0,0,0,3.122478941576159,1,0,0,0,0,1,0.5876779700939372,0.2767224452166167,-0.2067936485059296,-0.9868869697554824,2.437060138116683,,,-0.0258550582557456,0,0,0,0,0,0,0,0,1,0,1
656,13,0.2223936211793522,2024-11-04 08:07:30,0,28,609,238,64,1,0.5,1,0.5275862068965518,0.0,0.5479964024376309,2023-07-31 17:04:29,0.0,1,8,4,0,0,0,0,0.4058230345304461,0,0,0,0,0,0,0.4433418492905338,0.6198254967388982,-0.2067936485059296,0.8049265252987313,-0.407686640205393,,,-0.037704735318557,0,0,0,0,0,0,0,0,1,0,0
2001,328,0.2245928550954999,2024-11-04 08:07:30,0,2,292,36,50,1,0.8870967741935485,2,0.4103448275862069,0.0,0.4305197240793346,2023-04-21 16:25:49,0.0,1,8,4,0,0,0,0,0.5216663160151834,0,0,0,0,0,0,0.4577994431616555,0.1337628404156664,-0.2067936485059296,0.3568250809130734,-0.407686640205393,,,-0.0371994429582215,0,0,0,0,0,0,0,0,1,0,0
1648,155,0.0783490111264559,2024-11-04 08:07:30,1,24,327,511,79,0,0.8225806451612903,2,0.1689655172413793,0.0,0.210993134248498,2023-04-17 17:43:23,0.0,1,8,4,0,0,0,0,0.3713168119777046,0,0,0,0,0,0,-0.5035962895668312,-0.8669543931909865,-0.2067936485059296,-0.4805341580350435,-0.407686640205393,,,-0.0378552466854353,0,0,0,0,0,0,0,0,1,0,0
1991,325,0.135096542199755,2024-11-04 08:07:31,1,2,418,185,44,2,0.8709677419354838,2,0.9724137931034484,0.0,0.4852783607161246,2023-06-09 16:31:56,1.0,1,8,4,0,0,0,0,0.2783840560288677,0,0,0,1,0,0,-0.1305424041103245,2.4640043986711593,-0.2067936485059296,0.565695679847591,2.437060138116683,,,-0.0382606065043563,0,0,0,0,0,0,0,0,-1,1,0
1857,128,0.3751569950751752,2024-11-04 08:07:31,0,29,222,155,23,0,0.0645161290322581,3,0.296551724137931,0.0,0.0192091815814486,2023-02-14 17:58:31,0.0,1,8,4,0,0,0,0,19.51992562666129,1,0,0,0,0,1,1.4475964681156397,-0.3380038554274699,-0.2067936485059296,-1.2120722590527455,-0.407686640205393,,,0.0456683346660418,0,0,0,0,0,0,0,0,1,0,1
160,375,0.0725799306876514,2024-11-04 08:07:31,0,21,474,200,1,2,0.5645161290322581,0,0.5758620689655173,0.0,0.672029624769943,2023-10-09 17:20:09,0.0,1,8,4,0,0,0,0,0.1079994810015814,0,0,0,0,0,0,-0.5415217787026888,0.8199689434602286,-0.2067936485059296,1.278037161857612,-0.407686640205393,,,-0.0390038004382371,0,0,0,0,0,0,0,0,1,0,0
1246,281,0.1576777757511009,2024-11-04 08:07:31,1,17,282,530,19,0,0.2903225806451612,1,0.5689655172413793,0.0,0.6240137288142431,2023-11-03 16:50:20,0.0,1,8,4,0,0,0,0,0.2526791345750857,0,0,0,0,0,0,0.0179048808270476,0.7913770225000385,-0.2067936485059296,1.0948859812837268,-0.407686640205393,,,-0.0383727278140011,0,0,0,0,0,0,0,0,1,0,0
2380,96,0.6115537952419418,2024-11-04 08:07:31,0,41,619,273,85,2,0.6935483870967742,0,0.1758620689655172,0.0,0.6960523609339143,2023-09-25 16:44:52,0.0,1,8,4,0,1,0,0,0.8785905251670462,0,0,0,0,0,1,3.001650770456773,-0.8383624722307965,-0.2067936485059296,1.3696691600005944,-0.407686640205393,,,-0.035642588958648,1,0,0,0,0,0,0,0,-1,1,1
2071,31,0.0329780858326601,2024-11-04 08:07:31,1,9,190,457,44,0,0.1290322580645161,1,0.4344827586206896,0.0,0.2890774457307178,2023-05-22 18:23:18,0.0,1,8,4,0,0,0,0,0.1140765063294338,0,0,0,0,0,0,-0.8018612474862314,0.2338345637763315,-0.2067936485059296,-0.1826904221717772,-0.407686640205393,,,-0.0389772932948588,0,0,0,0,0,0,0,0,1,0,0
40,416,0.1710451572556479,2024-11-04 08:07:31,1,35,540,482,13,0,0.7258064516129032,2,0.3758620689655172,0.0,0.2838262952770566,2023-07-31 18:39:50,0.0,0,8,4,0,0,0,0,0.6026190452094519,0,1,0,0,0,1,0.10578101419062,-0.009196764385284,-0.2067936485059296,-0.2027203390527716,-0.407686640205393,,,-0.0368463383578864,0,0,0,0,0,0,0,0,1,0,1
2078,252,0.2639966646689423,2024-11-04 08:07:31,1,16,395,58,63,1,0.3064516129032258,1,0.1206896551724138,0.0,0.6637569790155641,2023-04-24 17:27:12,0.0,1,8,4,0,0,0,0,0.3977249140360627,0,0,0,0,0,0,0.7168370433027745,-1.067097839912317,-0.2067936485059296,1.2464820943903314,-0.407686640205393,,,-0.0377400581993183,0,0,0,0,0,0,0,0,1,0,0
208,448,0.2714594679104672,2024-11-04 08:07:31,1,18,106,198,83,0,0.5806451612903226,0,0.703448275862069,0.0,0.6279077270961246,2023-02-17 18:16:05,0.0,1,8,4,0,0,0,0,0.4323169361149616,0,0,0,0,0,0,0.7658969353014633,1.3489194812237453,-0.2067936485059296,1.1097391953763531,-0.407686640205393,,,-0.0375891725867821,0,0,0,0,0,0,0,0,1,0,0
39,400,0.1747765588764103,2024-11-04 08:07:32,1,28,37,449,39,2,0.5967741935483871,2,0.7103448275862069,0.0,0.061716478206919,2023-01-24 17:17:20,1.0,1,8,4,0,0,0,0,2.831468179514887,1,0,0,0,0,1,0.130310960189964,1.377511402183935,-0.2067936485059296,-1.0499330048536355,2.437060138116683,,,-0.0271244069219809,0,0,0,0,0,0,0,0,-1,1,1
915,332,0.0885947312192198,2024-11-04 08:07:32,1,6,430,483,52,0,0.1451612903225806,3,0.8793103448275862,0.0,0.1255806043528353,2023-09-25 16:58:25,0.0,1,8,4,0,0,0,0,0.7054248339336039,0,0,0,1,0,0,-0.4362417171719838,2.078013465708592,-0.2067936485059296,-0.8063305505594217,-0.407686640205393,,,-0.0363979137364946,0,0,0,0,0,0,0,0,1,0,0
218,68,0.4638090522969487,2024-11-04 08:07:32,0,19,217,380,28,2,0.2419354838709677,1,0.5206896551724138,0.0,0.3387623901473038,2023-07-07 18:03:43,0.0,1,8,4,0,1,0,0,1.3690875224373418,1,0,0,0,0,1,2.030388243806762,0.591233575778708,-0.2067936485059296,0.0068271541542222,-0.407686640205393,,,-0.0335031089446877,0,0,0,0,0,0,0,0,1,0,1
2270,391,0.4114652005107225,2024-11-04 08:07:32,1,17,263,495,37,0,0.3548387096774194,0,0.289655172413793,0.0,0.9307711232433988,2023-07-10 16:04:39,0.0,1,8,4,0,0,0,0,0.4420644018616658,0,0,0,0,0,0,1.6862838057936154,-0.3665957763876603,-0.2067936485059296,2.264977215055644,-0.407686640205393,,,-0.0375466554903108,0,0,0,0,0,0,0,0,-1,1,0
1032,162,0.0497641816713135,2024-11-04 08:07:32,1,20,39,266,63,1,0.2096774193548387,1,0.5482758620689655,0.0,0.0158885616069111,2023-07-12 16:54:53,0.0,1,8,4,0,0,0,0,3.130105911573851,1,0,0,0,0,1,-0.6915107501902988,0.7056012596194682,-0.2067936485059296,-1.224738386727107,-0.407686640205393,,,-0.0258217904682404,0,0,0,0,0,0,0,0,1,0,1
555,428,0.6684211897751257,2024-11-04 08:07:32,1,2,373,491,69,1,0.0161290322580645,3,0.2,0.0,0.1162707689991221,2023-05-15 16:52:40,0.0,1,8,4,0,1,0,0,5.7483382293436,1,0,0,0,0,1,3.375492629038957,-0.738290748870131,-0.2067936485059296,-0.8418418599298483,-0.407686640205393,,,-0.0144014234793542,1,0,0,0,0,0,0,0,-1,1,1
800,275,0.3273314745811293,2024-11-04 08:07:32,1,2,400,284,4,2,0.4193548387096775,0,0.3379310344827586,0.0,0.7910644401932144,2023-01-20 16:09:37,0.0,1,8,4,0,0,0,0,0.4137808756672518,0,0,0,0,0,0,1.1331951909704143,-0.1664523296663295,-0.2067936485059296,1.7320819430750851,-0.407686640205393,,,-0.0376700243169378,0,0,0,0,0,0,0,0,1,0,0
485,395,0.0983557860176668,2024-11-04 08:07:32,1,28,534,301,64,1,0.6451612903225806,1,0.2827586206896551,0.0,0.4849241164394888,2023-06-08 16:43:06,0.0,1,8,4,0,0,0,0,0.2028229870478495,0,0,0,0,0,0,-0.3720732969809619,-0.3951876973478502,-0.2067936485059296,0.5643444552960954,-0.407686640205393,,,-0.0385901934290838,0,0,0,0,0,0,0,0,1,0,0
87,368,0.2959116137269719,2024-11-04 08:07:32,1,42,17,532,53,0,0.4838709677419355,0,0.3620689655172414,0.0,0.7028125785622389,2023-08-28 17:03:53,0.0,1,8,4,0,0,0,0,0.4210331636361442,0,0,0,0,0,0,0.9266434529396236,-0.066380606305664,-0.2067936485059296,1.3954552421910915,-0.407686640205393,,,-0.0376383908405836,0,0,0,0,0,0,0,0,1,0,0
969,276,0.2021210620944837,2024-11-04 08:07:32,0,20,633,13,18,2,0.8870967741935485,2,0.1034482758620689,0.0,0.196338041802169,2023-08-21 18:06:59,0.0,1,8,4,0,0,0,0,1.029401975386805,1,0,0,0,0,1,0.3100716119477282,-1.1385776423127925,-0.2067936485059296,-0.5364343433703536,-0.407686640205393,,,-0.0349847702861236,0,0,0,0,0,0,0,0,1,0,1
395,406,0.4304505302655236,2024-11-04 08:07:32,1,7,55,152,41,0,0.1774193548387097,0,0.6862068965517242,0.0,0.5027539635699758,2023-05-31 16:25:19,0.0,1,8,4,0,0,0,0,0.8561682249639051,0,0,0,0,0,0,1.8110918969606704,1.27743967882327,-0.2067936485059296,0.6323543817257397,-0.407686640205393,,,-0.0357403919287347,0,0,0,0,0,0,0,0,1,0,0
1441,436,0.2557990463037757,2024-11-04 08:07:32,0,15,393,224,66,2,0.2741935483870967,1,0.396551724137931,0.0,0.5197778545568452,2023-06-05 16:08:37,0.0,1,8,4,0,0,0,0,0.4921220148975238,0,0,0,0,0,0,0.6629465334466738,0.0765789984952861,-0.2067936485059296,0.6972900800012215,-0.407686640205393,,,-0.0373283111105638,0,0,0,0,0,0,0,0,1,0,0
1647,3,0.0515881908434739,2024-11-04 08:07:33,0,31,507,210,47,2,0.7258064516129032,2,0.2862068965517241,0.0,0.1659698294115512,2023-06-26 16:53:58,1.0,1,8,4,0,0,0,0,0.3108100003860087,0,0,0,0,0,0,-0.6795198547995579,-0.3808917368677552,-0.2067936485059296,-0.6522704397412658,2.437060138116683,,,-0.0381191690230425,0,0,0,0,0,0,0,0,1,0,0
1921,239,0.0076399927039633,2024-11-04 08:07:33,1,19,504,470,43,1,0.1290322580645161,1,0.3793103448275862,0.0,0.4375965433287132,2023-05-22 16:51:28,0.0,1,8,4,0,0,0,0,0.0174585888178194,0,0,0,0,0,0,-0.96843191431418,0.005099196094811,-0.2067936485059296,0.3838188040215105,-0.407686640205393,,,-0.0393987272784651,0,0,0,0,0,0,0,0,1,0,0
2301,382,0.1533991713786903,2024-11-04 08:07:33,1,29,632,346,45,1,0.6774193548387097,2,0.2206896551724138,0.0,0.4889740628659236,2023-09-28 18:53:02,0.0,1,8,4,0,0,0,0,0.3137099611787376,0,0,0,0,0,0,-0.010222333789519,-0.6525149859895608,-0.2067936485059296,0.579792515870595,-0.407686640205393,,,-0.038106519795439,0,0,0,0,0,0,0,0,1,0,0
755,455,0.837631914949058,2024-11-04 08:07:33,1,31,69,582,30,0,0.2096774193548387,1,0.503448275862069,0.0,0.4118335065343617,2023-09-07 16:27:03,0.0,1,8,4,0,1,0,0,2.0338597104460385,1,0,0,0,0,1,4.487870864587429,0.5197537733782327,-0.2067936485059296,0.2855486268200416,-0.407686640205393,,,-0.0306034646696024,1,0,0,0,0,0,0,0,-1,1,1
1442,262,0.2358391745055632,2024-11-04 08:07:34,1,20,510,334,33,1,1.0,2,0.4862068965517241,0.0,0.318579204852676,2023-11-24 16:45:11,1.0,1,8,4,0,0,0,0,0.7402610349419134,0,0,0,0,0,0,0.531731878170852,0.4482739709777573,-0.2067936485059296,-0.070159313366098,2.437060138116683,,,-0.0362459630492644,0,0,0,0,0,0,0,0,1,0,0
171,264,0.061974620215233,2024-11-04 08:07:34,1,20,299,510,92,1,0.6129032258064516,2,0.296551724137931,0.0,0.3640078404274054,2023-08-25 18:01:38,0.0,1,8,4,0,0,0,0,0.1702516012469788,0,0,0,0,0,0,-0.611240270474568,-0.3380038554274699,-0.2067936485059296,0.1031230563943023,-0.407686640205393,,,-0.038732265305845,0,0,0,0,0,0,0,0,1,0,0
965,112,0.2484873752508012,2024-11-04 08:07:34,1,8,486,537,95,2,0.1451612903225806,1,0.9241379310344828,0.0,0.4346933535169667,2023-11-27 16:30:37,0.0,1,8,4,0,0,0,0,0.5716251628620174,0,0,0,1,0,0,0.6148801727803607,2.2638609519498285,-0.2067936485059296,0.372744916283541,-0.407686640205393,,,-0.036981529382921,0,0,0,0,0,0,0,0,1,0,0
936,441,0.3449201344555332,2024-11-04 08:07:34,1,1,401,126,99,1,0.0806451612903226,3,0.7206896551724138,0.0,0.1273887962013183,2023-02-02 16:52:26,0.0,1,8,4,0,0,0,0,2.707404973517042,1,0,0,0,0,1,1.2488216822382725,1.4203992836242203,-0.2067936485059296,-0.799433408161844,-0.407686640205393,,,-0.0276655534553489,0,0,0,0,0,0,0,0,1,0,1
846,171,0.1167001068348229,2024-11-04 08:07:34,1,15,259,440,16,0,0.5483870967741935,0,0.2862068965517241,0.0,0.5629069271896935,2023-09-21 16:42:38,0.0,1,8,4,0,0,0,0,0.2073131952478966,0,0,0,0,0,0,-0.2514791490512252,-0.3808917368677552,-0.2067936485059296,0.8618010281474535,-0.407686640205393,,,-0.0385706077623906,0,0,0,0,0,0,0,0,1,0,0
802,406,0.1886598744039398,2024-11-04 08:07:35,1,17,72,507,50,0,1.0,2,0.1275862068965517,0.0,0.3967495566905115,2023-05-11 16:36:38,1.0,1,8,4,0,0,0,0,0.4755017773928559,0,0,0,0,0,0,0.2215788039640601,-1.038505918952127,-0.2067936485059296,0.2280126136595813,2.437060138116683,,,-0.0374008062862048,0,0,0,0,0,0,0,0,1,0,0
110,66,0.5445761784402116,2024-11-04 08:07:35,1,8,385,525,76,0,0.5645161290322581,2,0.2172413793103448,0.0,0.1161981724490715,2023-11-22 16:13:39,0.0,1,8,4,0,1,0,0,4.686212397659668,1,0,0,0,0,1,2.5613450917087683,-0.666810946469656,-0.2067936485059296,-0.8421187712231338,-0.407686640205393,,,-0.0190342693516941,0,0,0,0,0,0,0,0,1,0,1
1801,17,0.1725304218672642,2024-11-04 08:07:35,1,34,322,302,77,1,0.6935483870967742,0,0.4379310344827586,1.0,0.8707075609306879,2023-06-05 17:24:29,0.0,1,8,4,0,0,1,0,0.1981474011881083,0,0,0,0,0,1,0.1155450290087945,0.2481305242564268,6.431744946342571,2.0358715797636244,-0.407686640205393,,,-0.038610587687471,0,0,1,0,0,0,0,0,-1,1,1
16,313,0.2895171587148552,2024-11-04 08:07:35,0,2,651,464,47,1,0.0161290322580645,3,0.5103448275862069,0.0,0.0692362708496619,2023-10-30 16:52:49,0.0,1,8,4,0,0,0,0,4.180978342406562,1,0,0,0,0,1,0.8846067996697977,0.5483456943384228,-0.2067936485059296,-1.0212496100574653,-0.407686640205393,,,-0.021238030372866,0,0,0,0,0,0,0,0,1,0,1
1965,185,0.0189540610261354,2024-11-04 08:07:35,1,24,543,174,93,0,0.9193548387096776,2,0.8655172413793104,0.0,0.5270294432785678,2023-05-04 17:02:55,0.0,1,8,4,0,0,0,0,0.0359632685330482,0,0,0,1,0,0,-0.8940541031904703,2.020829623788212,-0.2067936485059296,0.724950441408309,-0.407686640205393,,,-0.0393180124267213,0,0,0,0,0,0,0,0,1,0,0
235,173,0.0280219923391614,2024-11-04 08:07:36,0,25,502,183,86,0,0.6129032258064516,2,0.5206896551724138,0.0,0.4460016105679067,2023-09-19 17:16:46,1.0,1,8,4,0,0,0,0,0.0628279436570742,0,0,0,0,0,0,-0.8344422232479303,0.591233575778708,-0.2067936485059296,0.4158789781996921,2.437060138116683,,,-0.0392008324320847,0,0,0,0,0,0,0,0,1,0,0
277,218,0.1797743440081299,2024-11-04 08:07:36,1,14,211,192,24,1,0.8225806451612903,2,0.8379310344827586,0.0,0.2652012470474042,2023-09-05 16:55:47,0.0,1,8,4,0,0,0,0,0.6778533942642213,0,0,0,1,0,0,0.1631660135605944,1.906461939947452,-0.2067936485059296,-0.2737634697412754,-0.407686640205393,,,-0.036518176540257,0,0,0,0,0,0,0,0,1,0,0
1667,489,0.1077155587982385,2024-11-04 08:07:36,1,39,585,119,83,1,0.0645161290322581,3,0.0724137931034482,0.0,0.1153747393582196,2023-08-03 16:19:27,0.0,1,8,4,0,0,0,0,0.9335338398939256,0,0,0,0,0,0,-0.310542873775903,-1.267241286633648,-0.2067936485059296,-0.8452596632071607,-0.407686640205393,,,-0.0354029338243392,0,0,0,0,0,0,0,0,1,0,0
1560,357,0.058055606222477,2024-11-04 08:07:36,0,42,369,491,67,2,0.4838709677419355,1,0.4482758620689654,0.0,0.3774664341784557,2023-06-07 18:18:32,0.0,1,8,4,0,0,0,0,0.1537992864344761,0,0,0,0,0,0,-0.6370035657141022,0.2910184056967115,-0.2067936485059296,0.1544593333773119,-0.407686640205393,,,-0.0388040280259445,0,0,0,0,0,0,0,0,1,0,0
750,278,0.0292310498475649,2024-11-04 08:07:36,1,5,259,199,32,0,0.4193548387096775,0,0.2241379310344827,0.0,0.3357240900896298,2023-02-09 16:09:00,0.0,1,8,4,0,0,0,0,0.0870660761311464,0,0,0,0,0,0,-0.8264939725889247,-0.638219025509466,-0.2067936485059296,-0.0047620962684733,-0.407686640205393,,,-0.0390951090529558,0,0,0,0,0,0,0,0,1,0,0
1086,398,0.0412590874742684,2024-11-04 08:07:37,1,9,378,121,8,0,0.903225806451613,2,0.2137931034482758,0.0,0.4354529285313852,2023-07-24 17:30:24,1.0,1,8,4,0,0,0,0,0.094747646173731,0,0,0,0,0,0,-0.7474225824122677,-0.6811069069497512,-0.2067936485059296,0.3756422288892148,2.437060138116683,,,-0.0390616031076117,0,0,0,0,0,0,0,0,1,0,0
2124,37,0.384188446204758,2024-11-04 08:07:37,0,0,428,307,36,1,0.5645161290322581,0,0.2241379310344827,0.75,0.0358216921180312,2023-01-03 16:28:03,0.0,1,8,4,0,0,1,0,10.722029117107391,1,0,0,0,0,1,1.506968530150365,-0.638219025509466,4.772110297630446,-1.1487057247725487,-0.407686640205393,,,0.007293127780301,0,0,1,0,0,0,0,0,-1,1,1
2468,280,0.4005941058446465,2024-11-04 08:07:37,1,16,273,442,50,1,0.7419354838709677,2,0.1482758620689655,0.0,0.4543287037348236,2023-10-11 17:36:16,0.0,1,8,4,0,0,0,0,0.8817080793505425,0,0,0,0,0,0,1.6148180692648002,-0.9527301560715568,-0.2067936485059296,0.447641729136937,-0.407686640205393,,,-0.0356289906187904,0,0,0,0,0,0,0,0,1,0,0
1690,437,0.0062120540949005,2024-11-04 08:07:37,1,27,314,263,87,1,0.935483870967742,2,0.2310344827586206,0.0,0.3231884135906119,2023-04-20 18:50:39,0.0,1,8,4,0,0,0,0,0.019220558745592,0,0,0,0,0,0,-0.9778190724200748,-0.609627104549276,-0.2067936485059296,-0.0525780102359162,-0.407686640205393,,,-0.0393910418095088,0,0,0,0,0,0,0,0,1,0,0
1029,333,0.4584933684237954,2024-11-04 08:07:37,1,34,56,505,92,0,0.1129032258064516,3,0.0655172413793103,0.0,0.0108034421519768,2023-10-30 18:58:42,0.0,1,8,4,0,1,0,0,42.40031638214095,1,0,0,0,0,1,1.9954433486680316,-1.295833207593838,-0.2067936485059296,-1.2441349972243836,-0.407686640205393,,,0.1454694323391768,0,0,0,0,0,0,0,0,-1,1,1
1324,477,0.3574588946504416,2024-11-04 08:07:37,1,10,101,295,29,0,0.6935483870967742,2,0.296551724137931,0.0,0.1441780927810797,2023-10-03 17:27:25,0.0,1,8,4,0,0,0,0,2.479115215104275,1,0,0,0,0,1,1.3312505231243368,-0.3380038554274699,-0.2067936485059296,-0.7353925436026277,-0.407686640205393,,,-0.0286613217846845,0,0,0,0,0,0,0,0,1,0,1
174,104,0.0881830262917893,2024-11-04 08:07:37,1,6,60,70,45,2,0.0967741935483871,3,0.0310344827586206,0.0,0.1146023927285144,2023-03-22 16:10:14,0.0,1,8,4,0,0,0,0,0.769402192838526,0,0,0,0,0,0,-0.4389482335601797,-1.4387928123947886,-0.2067936485059296,-0.8482056916885052,-0.407686640205393,,,-0.0361188533518545,0,0,0,0,0,0,0,0,1,0,0
968,481,0.1448888657268676,2024-11-04 08:07:37,1,17,37,142,96,1,0.1612903225806451,3,0.0551724137931034,0.0,0.0837300376292118,2023-10-02 16:20:52,0.0,1,8,4,0,0,0,0,1.730222123477106,1,0,0,0,0,1,-0.0661684257126043,-1.338721089034123,-0.2067936485059296,-0.9659647831516786,-0.407686640205393,,,-0.0319278897984462,0,0,0,0,0,0,0,0,1,0,1
2226,269,0.0157490163379107,2024-11-04 08:07:38,0,39,465,449,72,1,0.2258064516129032,0,0.2344827586206896,0.0,0.764992868061148,2023-12-04 16:27:11,1.0,1,8,4,0,0,0,0,0.0205868722790877,0,0,0,0,0,0,-0.9151238193770576,-0.5953311440691809,-0.2067936485059296,1.6326348928771528,2.437060138116683,,,-0.0393850821389828,0,0,0,0,0,0,0,0,-1,1,0
