TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,long_time_diff_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,reactivation_suspect_flag,duration_suspicious_flag,age_balance_anomaly_flag,strong_anomaly_label,zscore_TransactionAmount,zscore_TransactionDuration,zscore_LoginAttempts,zscore_AccountBalance,zscore_time_diff,zscore_Hour,zscore_Day,zscore_amount_to_balance_ratio,flag_zscore_TransactionAmount,flag_zscore_TransactionDuration,flag_zscore_LoginAttempts,flag_zscore_AccountBalance,flag_zscore_time_diff,flag_zscore_Hour,flag_zscore_Day,flag_zscore_amount_to_balance_ratio
417,270,0.4038721108997576,2024-11-04 08:07:01,0,0,214,39,35,2,0.6612903225806451,0,0.096551724137931,0.0,0.3950018619670707,2023-08-07 16:40:02,0.0,1,8,4,0,0,0,0,1.0224303363665204,1,0,0,0,0,1,1.6363674212670172,-1.1671695632729824,-0.20679364850592963,0.2213462306730752,-0.407686640205393,,,-0.03501517961060774,0,0,0,0,0,0,0,0
999,293,0.0664668942335252,2024-11-04 08:07:02,0,41,361,399,25,1,0.2096774193548387,1,0.1275862068965517,0.0,0.5733608303969822,2023-03-02 16:05:52,1.0,1,8,4,0,0,0,0,0.1159230478946859,0,1,0,0,0,1,-0.5817084081122291,-1.038505918952127,-0.20679364850592963,0.9016762543805852,2.437060138116683,,,-0.03896923893612513,0,0,0,0,0,0,0,0
695,236,0.5997967532636735,2024-11-04 08:07:02,1,18,203,516,54,0,0.7580645161290323,0,0.3275862068965517,0.0,0.067139037181533,2023-08-25 17:26:27,0.0,1,8,4,0,1,0,0,8.932320974940602,1,0,0,0,0,1,2.924360884738169,-0.20934021110661455,-0.20679364850592963,-1.0292492696412725,-0.407686640205393,,,-0.0005133314280066553,0,0,0,0,0,0,0,0
320,436,0.120619120827579,2024-11-04 08:07:02,1,33,304,373,59,1,0.1451612903225806,3,0.4758620689655172,0.0,0.0690157924383971,2023-04-24 17:01:08,0.0,1,8,4,0,0,0,0,1.7474499975531177,1,0,0,0,0,1,-0.22571585381169043,0.4053860895374721,-0.20679364850592963,-1.0220905999111474,-0.407686640205393,,,-0.03185274419618205,0,0,0,0,0,0,0,0
2222,440,0.1081689553638898,2024-11-04 08:07:02,0,19,177,395,77,2,0.0161290322580645,3,0.0689655172413793,0.0,0.0085885751851548,2023-02-28 16:34:45,0.0,1,8,4,0,0,0,0,12.579869691741544,1,0,0,0,0,1,-0.30756227977877604,-1.2815372471137427,-0.20679364850592963,-1.2525833556630517,-0.407686640205393,,,0.015396771229037667,0,0,0,0,0,0,0,0
334,75,0.3395575474893816,2024-11-04 08:07:02,1,16,272,105,93,0,0.0483870967741935,3,0.5379310344827587,0.0,0.1143745202241889,2023-04-14 17:59:43,0.0,1,8,4,0,0,0,0,2.9685620643760444,1,0,0,0,0,1,1.213568449789494,0.6627133781791834,-0.20679364850592963,-0.8490748854702073,-0.407686640205393,,,-0.02652642237094608,0,0,0,0,0,0,0,0
1038,287,0.0189227922974698,2024-11-04 08:07:02,1,29,597,363,50,0,0.7096774193548387,2,0.2034482758620689,0.0,0.1668255276357589,2023-08-07 16:49:34,0.0,1,8,4,0,0,0,0,0.1134218386552694,0,0,0,0,0,0,-0.8942596613971687,-0.7239947883900363,-0.20679364850592963,-0.6490064760713342,-0.407686640205393,,,-0.03898014886464304,0,0,0,0,0,0,0,0
1835,151,0.1334549339448106,2024-11-04 08:07:03,1,18,368,562,56,1,0.8225806451612903,2,0.3068965517241379,0.0,0.4954297782982025,2023-08-21 16:42:02,1.0,1,8,4,0,0,0,0,0.2693666108184087,0,0,0,0,0,0,-0.14133420996199167,-0.295115973987185,-0.20679364850592963,0.6044171090253663,2.437060138116683,,,-0.0382999393522884,0,0,0,0,0,0,0,0
2225,443,0.0300440367928707,2024-11-04 08:07:03,0,34,376,518,78,1,0.6451612903225806,1,0.3,0.0,0.2379425868839544,2023-11-28 16:45:08,0.0,1,8,4,0,0,0,0,0.1262606016866826,0,0,0,0,0,0,-0.8211494592147657,-0.3237078949473749,-0.20679364850592963,-0.3777385323831197,-0.407686640205393,,,-0.03892414795727245,0,0,0,0,0,0,0,0
2400,365,0.0684941501420121,2024-11-04 08:07:03,0,10,43,388,66,1,0.5645161290322581,1,0.1689655172413793,0.0,0.1920568619200174,2023-10-16 16:22:32,0.0,1,8,4,0,0,0,0,0.3566161776024392,0,0,0,0,0,0,-0.5683813843779483,-0.8669543931909865,-0.20679364850592963,-0.5527644176938371,-0.407686640205393,,,-0.037919368817912094,0,0,0,0,0,0,0,0
136,280,0.2531828960054199,2024-11-04 08:07:03,1,28,166,108,59,2,0.0,3,0.2,0.0,0.1107393151994321,2023-06-20 17:21:50,0.0,1,8,4,0,0,0,0,2.286089946014566,1,0,0,0,0,1,0.6457481634862394,-0.738290748870131,-0.20679364850592963,-0.8629409620821401,-0.407686640205393,,,-0.02950327129243896,0,0,0,0,0,0,0,0
579,190,0.1728848007921411,2024-11-04 08:07:03,1,5,99,288,37,0,0.8225806451612903,2,0.0241379310344827,0.0,0.3926854942682335,2023-04-27 16:27:41,0.0,1,8,4,0,0,0,0,0.4402515519417976,0,0,0,0,0,0,0.1178746886847101,-1.4673847333549785,-0.20679364850592963,0.21251070922249848,-0.407686640205393,,,-0.03755456289075053,0,0,0,0,0,0,0,0
779,12,0.071839904109232,2024-11-04 08:07:04,0,31,221,299,0,2,0.8064516129032258,2,0.3241379310344827,0.0,0.2740116450243803,2023-12-11 17:29:02,1.0,1,8,4,0,0,0,0,0.2621687206601516,0,0,0,0,0,0,-0.5463866562612182,-0.22363617158670987,-0.20679364850592963,-0.2401572075089159,2.437060138116683,,,-0.03833133555292159,0,0,0,0,0,0,0,0
23,448,0.1800974542043411,2024-11-04 08:07:04,1,13,158,268,82,2,0.0645161290322581,3,0.4551724137931034,0.5,0.0874687599568185,2023-05-02 18:25:46,0.0,1,8,4,0,0,1,0,2.058756368897334,1,0,0,0,0,1,0.16529011502981092,0.3196103266569019,3.1124756489183207,-0.9517038515474684,-0.407686640205393,,,-0.030494868891305423,0,0,1,0,0,0,0,0
974,109,0.0422596867915678,2024-11-04 08:07:04,1,15,236,317,27,2,0.3709677419354839,1,0.3206896551724137,0.0,0.4766635701101182,2023-01-23 17:39:08,0.0,1,8,4,0,0,0,0,0.0886554016028311,0,1,0,0,0,1,-0.7408447197979185,-0.23793213206680494,-0.20679364850592963,0.5328355397110285,-0.407686640205393,,,-0.03908817663522182,0,0,0,0,0,0,0,0
2,18,0.0656799645621075,2024-11-04 08:07:04,1,23,229,343,8,2,0.0161290322580645,3,0.1586206896551724,0.0,0.0686373493117443,2023-07-10 18:16:08,0.0,1,8,4,0,0,0,0,0.9567734984760856,0,0,0,0,0,0,-0.5868816229808054,-0.9098422746312717,-0.20679364850592963,-1.0235341282270718,-0.407686640205393,,,-0.03530156565013126,0,0,0,0,0,0,0,0
727,11,0.0715167939130208,2024-11-04 08:07:04,1,13,156,430,39,0,0.2580645161290322,1,0.1379310344827586,0.0,0.293733707788131,2023-07-26 16:54:08,0.0,1,8,4,0,0,0,0,0.2434666412143331,0,0,0,0,0,0,-0.5485107577304346,-0.995618037511842,-0.20679364850592963,-0.16492963949965084,-0.407686640205393,,,-0.038412911434968784,0,0,0,0,0,0,0,0
2032,433,0.0864059202126273,2024-11-04 08:07:04,1,16,190,554,19,0,0.1935483870967742,1,0.5586206896551724,0.0,0.3560208755412812,2023-07-14 16:06:06,0.0,1,8,4,0,0,0,0,0.2426922105597234,0,0,0,0,0,0,-0.450630791640873,0.7484891410597533,-0.20679364850592963,0.07265768614596965,-0.407686640205393,,,-0.038416289394297705,0,0,0,0,0,0,0,0
1064,156,0.0997263986241759,2024-11-04 08:07:04,1,17,643,193,15,1,0.7258064516129032,0,0.1413793103448276,0.0,0.1264000043020178,2023-07-28 17:19:48,0.0,1,8,4,0,0,0,0,0.7889122318666357,0,0,0,0,0,0,-0.3630629955873481,-0.9813220770317468,-0.20679364850592963,-0.8032050425361326,-0.407686640205393,,,-0.03603375326193652,0,0,0,0,0,0,0,0
1841,134,0.3568283086223519,2024-11-04 08:07:05,1,23,430,193,69,0,0.0483870967741935,3,0.0724137931034482,0.0,0.0285963188171602,2023-01-09 16:19:47,1.0,1,8,4,0,0,0,0,12.473758364473646,1,0,0,0,0,1,1.327105099289252,-1.267241286633648,-0.20679364850592963,-1.1762660904348388,2.437060138116683,,,0.014933928306027128,0,0,0,0,0,0,0,0
262,192,0.0245563749120567,2024-11-04 08:07:05,0,39,373,146,60,2,0.1129032258064516,3,0.1758620689655172,0.0,0.0240724782445616,2023-02-08 18:18:07,0.0,1,8,4,0,0,0,0,1.01967806895464,1,0,0,0,0,1,-0.8572249244903373,-0.8383624722307965,-0.20679364850592963,-1.1935217663960642,-0.407686640205393,,,-0.03502718462012576,0,0,0,0,0,0,0,0
1842,333,0.4577585533001537,2024-11-04 08:07:05,1,8,616,489,79,0,0.6774193548387097,1,0.4448275862068965,0.0,0.3262220083163381,2023-04-06 16:59:33,0.0,1,8,4,0,1,0,0,1.4031687315497197,1,0,0,0,0,1,1.9906127308106192,0.2767224452166167,-0.20679364850592963,-0.0410067077674156,-0.407686640205393,,,-0.03335445142761152,0,0,0,0,0,0,0,0
1401,90,0.0342653151627276,2024-11-04 08:07:05,1,25,306,447,41,2,0.5,1,0.5827586206896552,0.0,0.2268467419609403,2023-10-06 18:39:39,0.0,1,8,4,0,0,0,0,0.1510438476129897,0,0,0,0,0,0,-0.79339910131048,0.8485608644204188,-0.20679364850592963,-0.42006237236706456,-0.407686640205393,,,-0.03881604686871232,0,0,0,0,0,0,0,0
1595,205,0.1148708862078849,2024-11-04 08:07:05,0,33,301,279,49,2,0.8548387096774193,2,0.7137931034482758,0.0,0.3662059026372713,2023-10-09 18:23:25,0.0,1,8,4,0,0,0,0,0.3136698471602472,0,0,0,0,0,0,-0.26350430414308246,1.3918073626640302,-0.20679364850592963,0.11150731499656207,-0.407686640205393,,,-0.03810669476723564,0,0,0,0,0,0,0,0
13,260,0.4072751908695312,2024-11-04 08:07:06,1,22,53,277,24,0,0.1290322580645161,3,0.3896551724137931,0.0,0.0059448508208115,2023-11-20 16:39:15,1.0,1,8,4,0,0,0,0,68.39385286465154,1,0,0,0,0,1,1.6587390060960279,0.047987077535096255,-0.20679364850592963,-1.2626675419268707,2.437060138116683,,,0.25884964079300116,0,0,0,0,0,0,0,0
2186,253,0.2670870573520598,2024-11-04 08:07:06,1,14,658,331,79,0,0.5483870967741935,0,0.0551724137931034,0.0,0.3374469137727754,2023-04-11 16:37:54,0.0,1,8,4,0,0,0,0,0.7914701001855936,0,0,0,0,0,0,0.7371530460648013,-1.338721089034123,-0.20679364850592963,0.0018094189601478325,-0.407686640205393,,,-0.03602259619435567,0,0,0,0,0,0,0,0
810,123,0.0931026396018448,2024-11-04 08:07:06,1,29,40,404,34,0,0.0,3,0.0310344827586206,0.0,0.5894866751721144,2023-03-15 16:37:04,0.0,1,8,4,0,0,0,0,0.1579358180004353,0,0,0,0,0,0,-0.4066070757062958,-1.4387928123947886,-0.20679364850592963,0.9631864573983858,-0.407686640205393,,,-0.03878598504777802,0,0,0,0,0,0,0,0
1918,458,0.0412069729264924,2024-11-04 08:07:06,0,19,152,496,25,2,0.532258064516129,0,0.3413793103448275,0.0,0.9879079690846247,2023-12-06 16:10:00,0.0,1,8,4,0,0,0,0,0.0417109256193341,0,1,0,0,0,1,-0.7477651794234317,-0.15215636918623474,-0.20679364850592963,2.482919222838722,-0.407686640205393,,,-0.03929294194202591,0,0,0,0,0,0,0,0
2424,114,0.0073377283268624,2024-11-04 08:07:06,0,22,600,539,3,2,0.7903225806451613,2,0.0482758620689655,0.0,0.5264096838420246,2023-10-17 17:51:19,0.0,1,8,4,0,0,0,0,0.0139389322855647,0,0,0,0,0,0,-0.9704189769789315,-1.367313009994313,-0.20679364850592963,0.7225864394415555,-0.407686640205393,,,-0.039414079533114356,0,0,0,0,0,0,0,0
1016,172,0.1111551189514553,2024-11-04 08:07:06,1,4,660,183,76,0,0.7258064516129032,0,0.0172413793103448,0.0,0.3453122122185371,2023-03-30 16:00:25,0.0,1,8,4,0,0,0,0,0.3218881236666896,0,0,0,0,0,0,-0.2879314710390772,-1.4959766543151685,-0.20679364850592963,0.0318107063928817,-0.407686640205393,,,-0.0380708477825801,0,0,0,0,0,0,0,0
2403,109,0.7779347004716366,2024-11-04 08:07:07,1,7,332,100,95,0,0.8225806451612903,2,0.4862068965517241,0.0,0.1020324345253059,2023-06-07 17:05:41,1.0,1,8,4,0,1,0,0,7.62363916629913,1,0,0,0,0,1,4.095425988299039,0.4482739709777573,-0.20679364850592963,-0.8961523693222221,2.437060138116683,,,-0.006221620346805085,1,0,0,0,0,0,0,0
1695,173,0.2713865075435808,2024-11-04 08:07:07,0,39,200,406,40,1,0.3709677419354839,1,0.2172413793103448,0.0,0.2623760313079344,2023-10-13 17:54:57,0.0,1,8,4,0,0,0,0,1.0343024214771688,1,0,0,0,0,1,0.7654172994858336,-0.666810946469656,-0.20679364850592963,-0.28453993423830815,-0.407686640205393,,,-0.034963395218532714,0,0,0,0,0,0,0,0
2414,27,0.8672225551762774,2024-11-04 08:07:07,1,35,71,55,63,1,0.0,3,0.1896551724137931,0.0,0.0999587275169156,2023-09-25 17:11:19,0.0,1,8,4,0,1,0,0,8.67493842041288,1,0,0,0,0,1,4.6823974475263626,-0.7811786303104162,-0.20679364850592963,-0.9040622891350574,-0.407686640205393,,,-0.001635998507354078,1,0,0,0,0,0,0,0
1097,291,0.235083513562811,2024-11-04 08:07:07,0,3,425,430,27,1,0.467741935483871,1,0.7344827586206897,0.0,0.5113156511440007,2023-09-05 18:45:04,0.0,1,8,4,0,0,0,0,0.4597530224365885,0,1,0,0,0,1,0.5267642215089734,1.4775831255446006,-0.20679364850592963,0.6650119663792501,-0.407686640205393,,,-0.037469500175588887,0,0,0,0,0,0,0,0
50,157,0.2215285196862704,2024-11-04 08:07:07,0,18,641,109,39,2,0.8225806451612903,2,0.3827586206896551,0.0,0.2558551134186656,2023-02-13 16:59:39,0.0,1,8,4,0,0,0,0,0.8658019716966606,0,0,0,0,0,0,0.43765473890521095,0.01939515657490588,-0.20679364850592963,-0.30941323475834503,-0.407686640205393,,,-0.035698370858862814,0,0,0,0,0,0,0,0
501,280,0.1326367355447273,2024-11-04 08:07:07,1,10,210,170,30,1,0.6290322580645161,1,0.1620689655172413,0.0,0.3961634067678806,2023-01-18 16:47:29,0.0,1,8,4,0,0,0,0,0.3347946461798725,0,0,0,0,0,0,-0.14671298303726626,-0.8955463141511769,-0.20679364850592963,0.2257768113656455,-0.407686640205393,,,-0.038014551317728414,0,0,0,0,0,0,0,0
2081,492,0.1171743492195846,2024-11-04 08:07:08,1,4,46,349,81,0,0.1612903225806451,3,0.0862068965517241,0.0,0.0972296349872351,2023-12-11 17:28:44,1.0,1,8,4,0,0,0,0,1.205006057817539,1,0,0,0,0,1,-0.24836151624963268,-1.2100574447132677,-0.20679364850592963,-0.9144721025678321,2.437060138116683,,,-0.03421880958336454,0,0,0,0,0,0,0,0
2294,138,0.110190999817599,2024-11-04 08:07:08,0,6,154,477,63,2,0.5161290322580645,0,0.6724137931034483,0.0,0.818158413738494,2023-11-13 16:58:19,0.0,1,8,4,0,0,0,0,0.1346800951580351,0,0,0,0,0,0,-0.2942695157456122,1.2202558369028897,-0.20679364850592963,1.8354288273201245,-0.407686640205393,,,-0.03888742329206578,0,0,0,0,0,0,0,0
2489,114,0.2128149672981212,2024-11-04 08:07:08,0,13,664,474,20,2,0.4838709677419355,1,0.5137931034482759,0.0,0.1611394700720722,2023-05-22 17:41:48,0.0,1,8,4,0,0,0,0,1.3206060634449632,1,0,0,0,0,1,0.3803725186385855,0.5626416548185179,-0.20679364850592963,-0.6706952967185863,-0.407686640205393,,,-0.033714578358647614,0,0,0,0,0,0,0,0
1860,225,0.0056283711598092,2024-11-04 08:07:08,1,7,151,388,36,0,0.2580645161290322,1,0.0103448275862068,0.5,0.1802115248367586,2023-11-01 17:59:04,0.0,1,8,4,0,0,1,0,0.031230293744919,0,0,0,0,0,1,-0.9816561589451116,-1.5245685752753588,3.1124756489183207,-0.5979471103816102,-0.407686640205393,,,-0.039338657007671106,0,0,1,0,0,0,0,0
378,405,0.1538629908538968,2024-11-04 08:07:08,1,23,430,103,94,0,0.6612903225806451,2,0.0896551724137931,0.0,0.4153739327298857,2023-11-23 18:00:00,0.0,1,8,4,0,0,0,0,0.3704115126522003,0,0,0,0,0,0,-0.007173220390159338,-1.1957614842331723,-0.20679364850592963,0.29905318035462913,-0.407686640205393,,,-0.03785919547579357,0,0,0,0,0,0,0,0
2411,357,0.0607134481590536,2024-11-04 08:07:09,1,30,479,484,66,0,0.532258064516129,1,0.6965517241379311,0.0,0.2943642222691262,2023-01-16 16:55:13,1.0,1,8,4,0,0,0,0,0.2062458040349316,0,0,0,0,0,0,-0.6195311181447368,1.3203275602635554,-0.20679364850592963,-0.16252461363759596,2.437060138116683,,,-0.03857526357512739,0,0,0,0,0,0,0,0
288,175,0.1263048179899419,2024-11-04 08:07:09,0,37,320,108,93,2,0.0645161290322581,3,0.7724137931034483,0.0,0.0256622082526144,2023-07-10 16:40:15,0.0,1,8,4,0,0,0,0,4.919904697994934,1,0,0,0,0,1,-0.18833851989369518,1.6348386908256458,-0.20679364850592963,-1.1874579218718002,-0.407686640205393,,,-0.01801493588224128,0,0,0,0,0,0,0,0
58,141,0.2012976522396226,2024-11-04 08:07:09,1,16,143,246,63,1,0.4838709677419355,1,0.0620689655172413,0.0,0.3716782036924756,2023-06-09 16:18:15,0.0,1,8,4,0,0,0,0,0.5415766501058253,0,0,0,0,0,0,0.30465857917133593,-1.310129168073933,-0.20679364850592963,0.13238078572469517,-0.407686640205393,,,-0.03711259683664429,0,0,0,0,0,0,0,0
729,390,0.1934544127993329,2024-11-04 08:07:09,0,25,641,395,96,1,0.0967741935483871,3,0.1655172413793103,0.0,0.0729857482217206,2023-05-30 16:15:10,0.0,1,8,4,0,0,0,0,2.650214807192957,1,0,0,0,0,1,0.2530977289911506,-0.8812503536710817,-0.20679364850592963,-1.0069476545579532,-0.407686640205393,,,-0.0279150090453452,0,0,0,0,0,0,0,0
2408,223,0.1436329051254657,2024-11-04 08:07:09,1,39,293,37,95,0,0.1129032258064516,3,0.3517241379310344,0.0,0.1073037506873145,2023-08-28 18:27:59,0.0,1,8,4,0,0,0,0,1.3384389624399222,1,0,0,0,0,1,-0.07442501368165742,-0.10926848774594952,-0.20679364850592963,-0.8760455326375373,-0.407686640205393,,,-0.03363679372142655,0,0,0,0,0,0,0,0
2094,257,0.0134663991453214,2024-11-04 08:07:09,1,23,341,526,0,0,0.1451612903225806,3,0.0758620689655172,0.0,0.0897017760611531,2023-02-17 16:21:21,0.0,1,8,4,0,0,0,0,0.1501073742664716,0,0,0,0,0,0,-0.9301295684660419,-1.2529453261535526,-0.20679364850592963,-0.9431862652854791,-0.407686640205393,,,-0.03882013163583552,0,0,0,0,0,0,0,0
24,237,0.0757120150089897,2024-11-04 08:07:09,1,33,35,63,27,2,0.0483870967741935,3,0.296551724137931,0.0,0.12299132740103,2023-03-02 16:43:56,0.0,1,8,4,0,0,0,0,0.6155381946581798,0,1,0,0,0,1,-0.5209316983317309,-0.33800385542746997,-0.20679364850592963,-0.8162070533532761,-0.407686640205393,,,-0.03678998681608957,0,0,0,0,0,0,0,0
1092,78,0.0917789300883341,2024-11-04 08:07:09,1,4,484,80,56,1,0.5967741935483871,2,0.3999999999999999,0.0,0.1559219291323233,2023-01-16 16:38:57,0.0,1,8,4,0,0,0,0,0.5885833042599685,0,0,0,0,0,0,-0.41530903978986206,0.090874958975381,-0.20679364850592963,-0.6905970139267632,-0.407686640205393,,,-0.036907560317265733,0,0,0,0,0,0,0,0
1760,255,0.1947676994032884,2024-11-04 08:07:10,1,34,597,30,96,0,0.6774193548387097,0,0.4482758620689654,0.0,0.5706391319603624,2023-10-23 16:27:20,1.0,1,8,4,0,0,0,0,0.3413090259757322,0,0,0,0,0,0,0.261731173672484,0.29101840569671156,-0.20679364850592963,0.8912946448758305,2.437060138116683,,,-0.037986136494693505,0,0,0,0,0,0,0,0
628,353,0.1387862521822966,2024-11-04 08:07:10,0,4,57,113,25,2,0.3387096774193548,1,0.296551724137931,0.0,0.4758589583470572,2023-07-03 17:56:59,0.0,0,8,4,0,0,0,0,0.291648046689942,0,1,0,0,0,1,-0.10628653571991187,-0.33800385542746997,-0.20679364850592963,0.5297664395437794,-0.407686640205393,,,-0.0382027508129196,0,0,0,0,0,0,0,0
872,470,0.0855981447220991,2024-11-04 08:07:10,1,21,103,259,55,1,0.967741935483871,2,0.3448275862068965,0.0,0.2320696604229152,2023-06-05 18:09:44,0.0,1,8,4,0,0,0,0,0.3688308771484537,0,0,0,0,0,0,-0.4559410453139155,-0.13786040870613944,-0.20679364850592963,-0.40014014321123653,-0.407686640205393,,,-0.03786608998909017,0,0,0,0,0,0,0,0
705,135,0.0061755739114573,2024-11-04 08:07:10,1,17,560,471,37,1,0.9193548387096776,2,0.4034482758620689,0.0,0.1095018128971804,2023-12-12 16:17:27,0.0,1,8,4,0,0,0,0,0.0563918516923419,0,0,0,0,0,0,-0.9780588903278895,0.10517091945547608,-0.20679364850592963,-0.8676612740352775,-0.407686640205393,,,-0.03922890577443583,0,0,0,0,0,0,0,0
1962,422,0.0613909372801417,2024-11-04 08:07:10,0,19,426,511,81,1,0.2258064516129032,0,0.0724137931034482,0.0,0.904726438722462,2023-05-24 17:07:57,0.0,1,8,4,0,0,0,0,0.0678550510984493,0,0,0,0,0,0,-0.615077356999605,-1.267241286633648,-0.20679364850592963,2.1656327245959646,-0.407686640205393,,,-0.03917890488521143,0,0,0,0,0,0,0,0
2300,36,0.1571097271803424,2024-11-04 08:07:10,1,40,5,194,43,2,0.7903225806451613,0,0.5275862068965518,0.0,0.0597906530597429,2023-06-27 16:40:58,0.0,1,8,4,0,0,0,0,2.627224271671154,1,0,0,0,0,1,0.014170573405360024,0.6198254967388982,-0.20679364850592963,-1.0572788461060743,-0.407686640205393,,,-0.02801529057924425,0,0,0,0,0,0,0,0
1096,439,0.0429475988222112,2024-11-04 08:07:11,1,25,451,244,13,1,0.1290322580645161,3,0.1241379310344827,0.0,0.0127272507283181,2023-08-25 16:40:17,1.0,1,8,4,0,0,0,0,3.3718107414442215,1,1,0,0,0,1,-0.7363224392505532,-1.052801879432222,-0.20679364850592963,-1.2367968479523144,2.437060138116683,,,-0.024767507453944262,0,0,0,0,0,0,0,0
925,227,0.363530239466347,2024-11-04 08:07:11,1,27,362,183,91,2,0.4193548387096775,1,0.493103448275862,0.0,0.451896719308128,2023-11-27 16:10:37,0.0,1,8,4,0,0,0,0,0.8044364554324707,0,0,0,0,0,0,1.3711630749249457,0.4768658919379472,-0.20679364850592963,0.43836520081186847,-0.407686640205393,,,-0.03596603874740086,0,0,0,0,0,0,0,0
68,456,0.0609844438074888,2024-11-04 08:07:11,0,2,126,440,56,2,0.6774193548387097,1,0.0206896551724137,0.0,0.2396035690615014,2023-02-09 16:34:53,0.0,1,8,4,0,0,0,0,0.2545116457567391,0,0,0,0,0,0,-0.6177496136866844,-1.4816806938350735,-0.20679364850592963,-0.3714029045524824,-0.407686640205393,,,-0.03836473465385883,0,0,0,0,0,0,0,0
1787,315,0.1319540349688615,2024-11-04 08:07:11,1,22,56,532,45,0,0.435483870967742,1,0.1724137931034483,0.0,0.0831969907385623,2023-05-22 16:27:35,0.0,1,8,4,0,0,0,0,1.5858527486405944,1,0,0,0,0,1,-0.15120100388351534,-0.8526584327108914,-0.20679364850592963,-0.9679980299625633,-0.407686640205393,,,-0.032557609029776134,0,0,0,0,0,0,0,0
1812,52,0.034953227193371,2024-11-04 08:07:11,1,11,521,91,72,2,0.6612903225806451,1,0.0896551724137931,0.0,0.3915326879410408,2023-04-13 18:15:52,0.0,1,8,4,0,0,0,0,0.0892705400199794,0,0,0,0,0,0,-0.7888768207631145,-1.1957614842331723,-0.20679364850592963,0.20811346044486054,-0.407686640205393,,,-0.039085493486585576,0,0,0,0,0,0,0,0
2138,35,0.0902571852932746,2024-11-04 08:07:11,1,30,52,102,65,0,0.2096774193548387,1,0.5206896551724138,0.0,0.6033828647943031,2023-12-25 16:25:43,0.0,1,8,4,0,0,0,0,0.1495827852124889,0,1,0,0,0,1,-0.42531287251585126,0.591233575778708,-0.20679364850592963,1.0161918941214783,-0.407686640205393,,,-0.03882241982068228,0,0,0,0,0,0,0,0
1935,324,0.1972118716939833,2024-11-04 08:07:11,1,13,633,391,94,0,0.6774193548387097,0,0.7896551724137931,0.0,0.5058762874124305,2023-01-06 17:23:59,0.0,1,8,4,0,0,0,0,0.3898343888756244,0,0,0,0,0,0,0.2777989734960765,1.7063184932261213,-0.20679364850592963,0.6442641313304783,-0.407686640205393,,,-0.03777447557796565,0,0,0,0,0,0,0,0
420,314,0.4933580008859473,2024-11-04 08:07:11,1,5,18,389,17,1,0.5645161290322581,2,0.8310344827586207,0.0,0.3682164237595064,2023-12-11 17:19:07,0.0,1,8,4,0,1,0,0,1.339822373008641,1,0,0,1,0,1,2.2246407491367646,1.8778700189872617,-0.20679364850592963,0.11917621942450035,-0.407686640205393,,,-0.033630759475999264,0,0,0,0,0,0,0,0
722,413,0.0392266201110039,2024-11-04 08:07:11,0,14,579,465,8,2,0.0483870967741935,3,0.506896551724138,0.0,0.0627220748631756,2023-08-21 17:36:05,0.0,1,8,4,0,0,0,0,0.6253040441681668,0,0,0,0,0,0,-0.760783865847665,0.5340497338583278,-0.20679364850592963,-1.0460972706429386,-0.407686640205393,,,-0.03674738953218724,0,0,0,0,0,0,0,0
794,420,0.0915548375328973,2024-11-04 08:07:11,1,16,423,441,43,0,0.6290322580645161,2,0.2724137931034482,0.0,0.243789297924142,2023-06-05 16:16:13,0.0,1,8,4,0,0,0,0,0.3755336389909725,0,0,0,0,0,0,-0.41678220693786705,-0.43807557878813547,-0.20679364850592963,-0.35543691729980037,-0.407686640205393,,,-0.037836853469641094,0,0,0,0,0,0,0,0
1783,375,0.1520546160460692,2024-11-04 08:07:11,0,22,639,200,49,0,0.4516129032258065,1,0.4965517241379309,0.0,0.0571415511731737,2023-09-04 16:20:20,0.0,1,8,4,0,0,0,0,2.66055098986433,1,0,0,0,0,1,-0.019061336677550864,0.49116185241804206,-0.20679364850592963,-1.0673835443175435,-0.407686640205393,,,-0.027869924047130915,0,0,0,0,0,0,0,0
1735,382,0.0304557417203012,2024-11-04 08:07:12,1,27,613,76,40,1,0.7903225806451613,0,0.4517241379310344,0.0,0.5939540517613403,2023-03-03 16:00:01,1.0,1,8,4,0,0,0,0,0.0512753955899987,0,0,0,0,0,0,-0.8184429428265698,0.30531436617680663,-0.20679364850592963,0.980226757909278,2.437060138116683,,,-0.0392512230478018,0,0,0,0,0,0,0,0
411,208,0.1259973421580634,2024-11-04 08:07:12,1,9,587,357,13,2,0.6451612903225806,1,0.393103448275862,0.0,0.2877969232506583,2023-03-13 16:08:41,0.0,1,8,4,0,0,0,0,0.4377842643080866,0,1,0,0,0,1,-0.19035984225956304,0.06228303801519109,-0.20679364850592963,-0.1875748297061212,-0.407686640205393,,,-0.03756532485791932,0,0,0,0,0,0,0,0
