TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,strong_anomaly_label,final_anomaly_flag
628,353,0.1387862521822966,2024-11-04 08:07:10,0,4,57,113,25,2,0.3387096774193548,1,0.296551724137931,0.0,0.4758589583470572,2023-07-03 17:56:59,0.0,0,8,4,0,0,0,0.291648046689942,0,1,1,1
2300,36,0.1571097271803424,2024-11-04 08:07:10,1,40,5,194,43,2,0.7903225806451613,0,0.5275862068965518,0.0,0.0597906530597429,2023-06-27 16:40:58,0.0,1,8,4,0,0,0,2.627224271671154,1,0,1,1
1096,439,0.0429475988222112,2024-11-04 08:07:11,1,25,451,244,13,1,0.1290322580645161,3,0.1241379310344827,0.0,0.0127272507283181,2023-08-25 16:40:17,1.0,1,8,4,0,0,0,3.3718107414442215,1,1,1,1
1787,315,0.1319540349688615,2024-11-04 08:07:11,1,22,56,532,45,0,0.435483870967742,1,0.1724137931034483,0.0,0.0831969907385623,2023-05-22 16:27:35,0.0,1,8,4,0,0,0,1.5858527486405944,1,0,1,1
2138,35,0.0902571852932746,2024-11-04 08:07:11,1,30,52,102,65,0,0.2096774193548387,1,0.5206896551724138,0.0,0.6033828647943031,2023-12-25 16:25:43,0.0,1,8,4,0,0,0,0.1495827852124889,0,1,1,1
420,314,0.4933580008859473,2024-11-04 08:07:11,1,5,18,389,17,1,0.5645161290322581,2,0.8310344827586207,0.0,0.3682164237595064,2023-12-11 17:19:07,0.0,1,8,4,0,1,0,1.339822373008641,1,0,1,1
1783,375,0.1520546160460692,2024-11-04 08:07:11,0,22,639,200,49,0,0.4516129032258065,1,0.4965517241379309,0.0,0.0571415511731737,2023-09-04 16:20:20,0.0,1,8,4,0,0,0,2.66055098986433,1,0,1,1
411,208,0.1259973421580634,2024-11-04 08:07:12,1,9,587,357,13,2,0.6451612903225806,1,0.393103448275862,0.0,0.2877969232506583,2023-03-13 16:08:41,0.0,1,8,4,0,0,0,0.4377842643080866,0,1,1,1
693,10,0.3820152695624983,2024-11-04 08:07:12,1,41,598,173,31,0,0.5483870967741935,0,0.289655172413793,1.0,0.6940868765603218,2023-03-15 18:42:16,0.0,1,8,4,0,0,1,0.5503774508475239,0,0,1,1
11,454,0.0988925658597597,2024-11-04 08:07:12,1,22,572,56,29,2,0.0483870967741935,3,0.5620689655172414,0.0,0.0959591953613493,2023-02-06 17:30:00,0.0,1,8,4,0,0,0,1.030461550577799,1,0,1,1
1942,493,0.4362143992495504,2024-11-04 08:07:12,1,31,184,348,1,1,0.1129032258064516,3,0.7103448275862069,0.0,0.3973599054631593,2023-11-27 16:14:25,0.0,1,8,4,0,0,0,1.097753990053966,1,0,1,1
220,386,0.0684264012299033,2024-11-04 08:07:12,1,5,198,377,13,1,0.4193548387096775,0,0.1103448275862069,0.0,0.3880077221219165,2023-10-19 16:42:37,0.0,1,8,4,0,0,0,0.1763486493753589,0,1,1,1
2151,11,0.4832008755244026,2024-11-04 08:07:13,1,2,205,226,26,0,0.0967741935483871,3,0.293103448275862,0.0,0.0712918287205395,2023-08-07 18:52:42,0.0,1,8,4,0,1,0,6.776837062879002,1,0,1,1
905,364,0.4135914740599838,2024-11-04 08:07:13,0,20,306,564,35,0,0.0645161290322581,3,0.8344827586206897,0.0,0.0875736216402249,2023-02-22 16:17:29,0.0,1,8,4,0,0,0,4.722246766169714,1,0,1,1
1796,144,0.5917815358157229,2024-11-04 08:07:14,1,36,469,171,3,0,0.1935483870967742,0,0.8275862068965517,0.0,0.9029565617198392,2023-09-06 16:03:15,1.0,1,8,4,0,1,0,0.6553748066690129,0,0,1,1
2084,423,0.5817599082783959,2024-11-04 08:07:14,1,40,199,97,4,0,0.6129032258064516,2,0.3241379310344827,0.0,0.0868395898563798,2023-02-23 16:54:09,0.0,1,8,4,0,1,0,6.698476172891921,1,0,1,1
2470,126,0.2218255726085937,2024-11-04 08:07:14,1,17,397,227,37,0,0.0806451612903226,3,0.1275862068965517,0.0,0.0189779481257318,2023-03-24 16:34:27,0.0,1,8,4,0,0,0,11.682440416401995,1,0,1,1
850,122,0.0120593063553691,2024-11-04 08:07:14,1,12,78,520,26,0,0.4516129032258065,0,0.5689655172413793,0.75,0.9914826769843396,2023-02-08 18:27:49,0.0,1,8,4,0,0,1,0.012162779045477,0,0,1,1
2119,67,0.0426036428068895,2024-11-04 08:07:14,0,34,432,332,96,1,0.0806451612903226,3,0.503448275862069,0.0,0.012516855171227,2023-12-25 17:27:57,0.0,1,8,4,0,0,0,3.4009847024292283,1,0,1,1
605,308,0.0036740756182088,2024-11-04 08:07:15,1,19,59,175,27,1,0.967741935483871,2,0.9379310344827586,0.0,0.380219053367875,2023-06-26 16:04:11,0.0,1,8,4,0,0,0,0.0096627955850972,0,1,1,1
995,37,0.0260729082523386,2024-11-04 08:07:16,0,33,482,216,27,2,0.6451612903225806,0,0.1862068965517241,0.0,0.5043880581363929,2023-09-18 16:13:38,0.0,1,8,4,0,0,0,0.0516911352685824,0,1,1,1
1299,300,0.1637908122052271,2024-11-04 08:07:16,0,9,496,420,0,1,0.1451612903225806,3,0.0310344827586206,0.25,0.0675309241137507,2023-04-25 17:15:27,0.0,1,8,4,0,0,1,2.4250602779638433,1,0,1,1
428,180,0.3528311228079318,2024-11-04 08:07:16,1,15,15,447,14,2,0.1451612903225806,1,0.9551724137931036,0.0,0.0353935069107882,2023-05-01 18:28:00,0.0,1,8,4,0,0,0,9.9659935863703,1,0,1,1
448,91,0.0364645490788753,2024-11-04 08:07:16,1,22,284,129,65,0,0.3225806451612903,0,0.8620689655172414,0.0,0.7746105665622981,2023-09-13 16:18:07,0.0,1,8,4,0,0,0,0.0470740781395747,0,1,1,1
1103,187,0.1826406441358105,2024-11-04 08:07:16,0,14,659,440,34,0,0.1612903225806451,3,0.1310344827586206,0.0,0.1264826837062421,2023-08-02 16:37:39,0.0,1,8,4,0,0,0,1.443883067260732,1,0,1,1
1707,361,0.2950048205956693,2024-11-04 08:07:18,0,5,585,373,64,0,0.0967741935483871,3,0.193103448275862,0.0,0.0187252045811111,2023-08-07 16:39:52,1.0,1,8,4,0,0,0,15.746015439462786,1,0,1,1
758,154,0.1232769627641556,2024-11-04 08:07:18,1,28,266,255,12,1,0.0645161290322581,3,0.0172413793103448,0.0,0.0478888519931113,2023-10-26 16:59:55,0.0,1,8,4,0,0,0,2.5736934735280297,1,0,1,1
1323,325,0.1288896995596321,2024-11-04 08:07:18,1,35,110,394,67,0,0.3387096774193548,1,0.489655172413793,0.0,0.0455402191609183,2023-05-29 18:40:32,0.0,1,8,4,0,0,0,2.829617550341412,1,0,1,1
1733,106,0.1241785444406806,2024-11-04 08:07:18,1,16,413,549,5,0,0.0161290322580645,3,0.0068965517241379,0.75,0.0516013588998665,2023-04-07 16:04:01,0.0,1,8,4,0,0,1,2.4060312901585275,1,0,1,1
2272,264,0.7578810224874274,2024-11-04 08:07:18,1,24,580,399,87,0,0.1451612903225806,3,0.0344827586206896,0.0,0.0731195140870916,2023-09-22 16:13:06,0.0,1,8,4,0,1,0,10.363545169804487,1,0,1,1
841,357,0.3355238814915183,2024-11-04 08:07:18,1,1,362,473,17,2,0.0967741935483871,3,0.1551724137931034,0.0,0.1263294243228019,2023-05-08 17:29:00,0.0,1,8,4,0,0,0,2.6557338161858515,1,0,1,1
1332,49,0.0970841910519321,2024-11-04 08:07:18,1,30,48,485,2,1,0.4838709677419355,1,0.9586206896551724,0.0,0.0082948280335611,2023-06-21 16:49:10,0.0,1,8,4,0,0,0,11.690090470218022,1,0,1,1
1152,11,0.3076373869765745,2024-11-04 08:07:19,1,25,523,146,49,0,0.9838709677419356,2,0.2862068965517241,0.0,0.209948550556103,2023-06-28 16:07:37,0.0,1,8,4,0,0,0,1.4652291424271893,1,0,1,1
2274,484,0.1899835839174505,2024-11-04 08:07:19,1,5,78,118,26,2,0.1129032258064516,3,0.1482758620689655,0.0,0.0701753206683722,2023-06-26 17:34:00,0.0,1,8,4,0,0,0,2.706884888581314,1,0,1,1
2223,380,0.1147875029314433,2024-11-04 08:07:19,1,39,495,442,53,0,0.6290322580645161,2,0.489655172413793,0.0,0.1137238400348463,2023-06-07 16:07:22,0.0,1,8,4,0,0,0,1.0092642866562334,1,0,1,1
2125,20,0.216947650936759,2024-11-04 08:07:20,1,28,415,252,37,2,0.2419354838709677,1,0.2172413793103448,0.0,0.0552345473537885,2023-05-05 17:31:53,1.0,1,8,4,0,0,0,3.927041877045652,1,0,1,1
1403,67,0.1454204341141829,2024-11-04 08:07:20,1,28,654,524,78,0,0.0161290322580645,3,0.1310344827586206,0.0,0.0734273772345285,2023-06-22 17:28:02,0.0,1,8,4,0,0,0,1.9801964556791076,1,0,1,1
1298,58,0.3339500221486827,2024-11-04 08:07:21,1,7,56,55,98,0,0.0806451612903226,3,0.0517241379310344,0.0,0.1008876944814522,2023-12-11 16:09:08,1.0,1,8,4,0,0,0,3.309788433372697,1,0,1,1
1688,349,0.0568152799854079,2024-11-04 08:07:21,1,36,46,169,81,2,0.2903225806451612,1,0.3517241379310344,0.75,0.4192517984450895,2023-06-09 16:20:12,0.0,1,8,4,0,0,1,0.1355126562833006,0,0,1,1
1738,290,0.1375198686713396,2024-11-04 08:07:21,1,3,49,283,65,0,0.7419354838709677,0,0.396551724137931,0.0,0.561817306748656,2023-07-28 17:36:30,0.0,1,8,4,0,0,0,0.2447724897303037,0,1,1,1
2438,427,0.2800896370221747,2024-11-04 08:07:22,0,23,72,131,77,2,0.0161290322580645,3,0.5689655172413793,0.0,0.1145970152062884,2023-04-04 16:07:04,0.0,1,8,4,0,0,0,2.4439135468105833,1,0,1,1
414,489,0.0433801495687521,2024-11-04 08:07:22,1,9,431,401,99,1,0.6935483870967742,2,0.2793103448275862,1.0,0.1108132561300392,2023-05-15 18:47:35,0.0,1,8,4,0,0,1,0.3914354358786404,0,0,1,1
746,108,0.038403210256143,2024-11-04 08:07:22,1,18,325,481,11,0,0.1290322580645161,3,0.2275862068965516,0.0,0.0176564220386993,2023-11-03 16:39:45,0.0,1,8,4,0,0,0,2.1737967185442866,1,0,1,1
98,448,0.0767959976027308,2024-11-04 08:07:22,1,5,91,144,27,1,0.8548387096774193,2,0.4241379310344827,0.0,0.1354160925041373,2023-09-01 17:26:02,0.0,1,8,4,0,0,0,0.5670694338344338,0,1,1,1
1477,224,0.51963936732939,2024-11-04 08:07:23,1,13,609,395,52,0,0.0806451612903226,3,0.4655172413793103,0.0,0.0702331290323014,2023-12-22 18:24:01,0.0,1,8,4,0,1,0,7.397725222212597,1,0,1,1
593,37,0.0726007765067618,2024-11-04 08:07:23,1,13,216,84,29,0,0.0161290322580645,3,0.8724137931034484,0.5,0.0114628608149366,2023-11-17 17:59:11,0.0,1,8,4,0,0,1,6.3280447377381535,1,0,1,1
259,303,0.1629204992573677,2024-11-04 08:07:23,0,32,486,305,39,1,0.5806451612903226,1,0.1172413793103448,0.0,0.00887022291174,2023-05-26 18:12:50,0.0,1,8,4,0,0,0,18.34644252476821,1,0,1,1
212,297,0.3616436928368554,2024-11-04 08:07:23,1,25,6,376,34,0,0.6935483870967742,2,0.2137931034482758,0.0,0.0865861741214809,2023-12-07 16:20:08,0.0,1,8,4,0,0,0,4.176208666326596,1,0,1,1
2366,9,0.1467806238111369,2024-11-04 08:07:24,1,10,302,370,68,1,0.1129032258064516,3,0.8931034482758621,0.0,0.0083539807780468,2023-01-12 17:10:03,1.0,1,8,4,0,0,0,17.54913452173355,1,0,1,1
2097,247,0.5347994892774318,2024-11-04 08:07:24,1,30,283,88,8,1,0.5645161290322581,2,0.5344827586206897,0.0,0.2038900995782678,2023-06-21 16:40:17,0.0,1,8,4,0,1,0,2.6228505546763943,1,0,1,1
48,292,0.3265706021835995,2024-11-04 08:07:24,1,10,276,574,22,2,0.1290322580645161,3,0.4413793103448276,0.0,0.011041397510476,2023-11-27 16:45:57,0.0,1,8,4,0,0,0,29.550163395537265,1,0,1,1
1809,449,0.219860854157438,2024-11-04 08:07:24,0,0,562,15,26,1,0.1290322580645161,3,0.3413793103448275,0.0,0.0897421074778479,2023-11-17 17:31:06,0.0,1,8,4,0,0,0,2.449645588675484,1,0,1,1
1605,253,0.3232561169450452,2024-11-04 08:07:26,0,29,77,180,8,1,0.1612903225806451,3,0.3034482758620689,0.0,0.0075359252094208,2023-03-27 16:26:46,0.0,1,8,4,0,0,0,42.83849998161554,1,0,1,1
2052,118,0.0953487766109909,2024-11-04 08:07:27,1,25,282,496,98,0,0.1451612903225806,3,0.1827586206896551,0.0,0.0620545899168769,2023-10-05 18:40:15,0.0,1,8,4,0,0,0,1.536283035764701,1,0,1,1
916,268,0.1758709643797066,2024-11-04 08:07:28,1,35,464,353,64,2,0.967741935483871,2,0.3344827586206896,0.75,0.463807931038655,2023-05-23 17:12:39,1.0,1,8,4,0,0,1,0.3791810376668024,0,0,1,1
762,163,0.4275269041352894,2024-11-04 08:07:28,0,14,602,442,83,1,0.6935483870967742,0,0.5103448275862069,0.0,0.3981752722706722,2023-03-03 17:18:59,0.0,1,8,4,0,0,0,1.0736883905758117,1,0,1,1
1443,70,0.336024181150168,2024-11-04 08:07:29,1,22,498,5,13,1,0.8387096774193548,2,0.2344827586206896,0.0,0.4880249301930396,2023-12-22 17:08:55,0.0,1,8,4,0,0,0,0.688524858286794,0,1,1,1
852,66,0.1353102118456367,2024-11-04 08:07:29,1,28,534,111,82,2,0.1290322580645161,3,0.3103448275862069,0.0,0.0546510861922706,2023-06-22 16:08:43,0.0,1,8,4,0,0,0,2.475439499494805,1,0,1,1
1408,142,0.2443494801573859,2024-11-04 08:07:30,0,35,484,493,8,0,0.5806451612903226,0,0.4448275862068965,0.0,0.0782449649587208,2023-12-04 17:53:57,1.0,1,8,4,0,0,0,3.122478941576159,1,0,1,1
1857,128,0.3751569950751752,2024-11-04 08:07:31,0,29,222,155,23,0,0.0645161290322581,3,0.296551724137931,0.0,0.0192091815814486,2023-02-14 17:58:31,0.0,1,8,4,0,0,0,19.51992562666129,1,0,1,1
2380,96,0.6115537952419418,2024-11-04 08:07:31,0,41,619,273,85,2,0.6935483870967742,0,0.1758620689655172,0.0,0.6960523609339143,2023-09-25 16:44:52,0.0,1,8,4,0,1,0,0.8785905251670462,0,0,1,1
40,416,0.1710451572556479,2024-11-04 08:07:31,1,35,540,482,13,0,0.7258064516129032,2,0.3758620689655172,0.0,0.2838262952770566,2023-07-31 18:39:50,0.0,0,8,4,0,0,0,0.6026190452094519,0,1,1,1
39,400,0.1747765588764103,2024-11-04 08:07:32,1,28,37,449,39,2,0.5967741935483871,2,0.7103448275862069,0.0,0.061716478206919,2023-01-24 17:17:20,1.0,1,8,4,0,0,0,2.831468179514887,1,0,1,1
218,68,0.4638090522969487,2024-11-04 08:07:32,0,19,217,380,28,2,0.2419354838709677,1,0.5206896551724138,0.0,0.3387623901473038,2023-07-07 18:03:43,0.0,1,8,4,0,1,0,1.3690875224373418,1,0,1,1
1032,162,0.0497641816713135,2024-11-04 08:07:32,1,20,39,266,63,1,0.2096774193548387,1,0.5482758620689655,0.0,0.0158885616069111,2023-07-12 16:54:53,0.0,1,8,4,0,0,0,3.130105911573851,1,0,1,1
555,428,0.6684211897751257,2024-11-04 08:07:32,1,2,373,491,69,1,0.0161290322580645,3,0.2,0.0,0.1162707689991221,2023-05-15 16:52:40,0.0,1,8,4,0,1,0,5.7483382293436,1,0,1,1
969,276,0.2021210620944837,2024-11-04 08:07:32,0,20,633,13,18,2,0.8870967741935485,2,0.1034482758620689,0.0,0.196338041802169,2023-08-21 18:06:59,0.0,1,8,4,0,0,0,1.029401975386805,1,0,1,1
755,455,0.837631914949058,2024-11-04 08:07:33,1,31,69,582,30,0,0.2096774193548387,1,0.503448275862069,0.0,0.4118335065343617,2023-09-07 16:27:03,0.0,1,8,4,0,1,0,2.0338597104460385,1,0,1,1
936,441,0.3449201344555332,2024-11-04 08:07:34,1,1,401,126,99,1,0.0806451612903226,3,0.7206896551724138,0.0,0.1273887962013183,2023-02-02 16:52:26,0.0,1,8,4,0,0,0,2.707404973517042,1,0,1,1
110,66,0.5445761784402116,2024-11-04 08:07:35,1,8,385,525,76,0,0.5645161290322581,2,0.2172413793103448,0.0,0.1161981724490715,2023-11-22 16:13:39,0.0,1,8,4,0,1,0,4.686212397659668,1,0,1,1
1801,17,0.1725304218672642,2024-11-04 08:07:35,1,34,322,302,77,1,0.6935483870967742,0,0.4379310344827586,1.0,0.8707075609306879,2023-06-05 17:24:29,0.0,1,8,4,0,0,1,0.1981474011881083,0,0,1,1
16,313,0.2895171587148552,2024-11-04 08:07:35,0,2,651,464,47,1,0.0161290322580645,3,0.5103448275862069,0.0,0.0692362708496619,2023-10-30 16:52:49,0.0,1,8,4,0,0,0,4.180978342406562,1,0,1,1
2124,37,0.384188446204758,2024-11-04 08:07:37,0,0,428,307,36,1,0.5645161290322581,0,0.2241379310344827,0.75,0.0358216921180312,2023-01-03 16:28:03,0.0,1,8,4,0,0,1,10.722029117107391,1,0,1,1
1029,333,0.4584933684237954,2024-11-04 08:07:37,1,34,56,505,92,0,0.1129032258064516,3,0.0655172413793103,0.0,0.0108034421519768,2023-10-30 18:58:42,0.0,1,8,4,0,1,0,42.40031638214095,1,0,1,1
1324,477,0.3574588946504416,2024-11-04 08:07:37,1,10,101,295,29,0,0.6935483870967742,2,0.296551724137931,0.0,0.1441780927810797,2023-10-03 17:27:25,0.0,1,8,4,0,0,0,2.479115215104275,1,0,1,1
968,481,0.1448888657268676,2024-11-04 08:07:37,1,17,37,142,96,1,0.1612903225806451,3,0.0551724137931034,0.0,0.0837300376292118,2023-10-02 16:20:52,0.0,1,8,4,0,0,0,1.730222123477106,1,0,1,1
169,327,0.1467493550824712,2024-11-04 08:07:38,1,11,146,353,12,0,0.0645161290322581,3,0.3413793103448275,0.0,0.0998021071820842,2023-05-16 17:26:37,0.0,1,8,4,0,0,0,1.470256056359584,1,0,1,1
1884,69,0.2350626677437006,2024-11-04 08:07:38,1,13,19,506,45,0,0.7096774193548387,2,0.5379310344827587,1.0,0.1923835463952452,2023-12-04 16:57:39,0.0,1,8,4,0,0,1,1.221780419083277,1,0,1,1
738,284,0.1474685358417802,2024-11-04 08:07:38,1,12,675,131,60,2,0.3548387096774194,1,0.3034482758620689,0.0,0.1282216399560656,2023-02-06 16:48:45,0.0,0,8,4,0,0,0,1.1500167656929718,1,0,1,1
1969,187,0.0762383719415274,2024-11-04 08:07:38,1,41,159,547,1,2,0.5806451612903226,2,0.393103448275862,1.0,0.2679478165243192,2023-08-03 18:35:54,0.0,1,8,4,0,0,1,0.2845163202567303,0,0,1,1
463,412,0.1573338197357792,2024-11-04 08:07:38,1,18,121,552,13,2,1.0,2,0.4413793103448276,1.0,0.2537760288880494,2023-10-18 17:47:52,0.0,1,8,4,0,0,1,0.6199467339677024,0,1,1,1
2476,56,0.1407770279073403,2024-11-04 08:07:39,1,17,208,36,5,0,0.1129032258064516,3,0.3241379310344827,0.0,0.0536340623012837,2023-06-12 17:30:53,1.0,1,8,4,0,0,0,2.6242797780057665,1,0,1,1
2034,467,0.3064908669255022,2024-11-04 08:07:39,1,9,466,449,99,2,0.1612903225806451,3,0.9448275862068966,0.0,0.1226632985452458,2023-01-05 17:48:29,0.0,1,8,4,0,0,0,2.4984317741522104,1,0,1,1
458,20,0.1436589623993538,2024-11-04 08:07:39,0,26,304,38,41,1,0.7096774193548387,2,0.3344827586206896,0.0,0.1126678291077212,2023-09-18 18:47:52,0.0,1,8,4,0,0,0,1.2749532320330232,1,0,1,1
529,261,0.5539724314042265,2024-11-04 08:07:39,0,29,28,560,69,2,0.0483870967741935,3,0.4068965517241379,0.0,0.0765933934450693,2023-01-17 16:48:10,0.0,1,8,4,0,1,0,7.231695705510339,1,0,1,1
1215,95,0.0963128957448471,2024-11-04 08:07:39,1,7,311,522,61,1,0.0645161290322581,3,0.5137931034482759,0.0,0.0359736071209149,2023-12-19 16:57:40,0.0,1,8,4,0,0,0,2.6765770152283244,1,0,1,1
163,60,0.0388774526409047,2024-11-04 08:07:39,1,26,113,180,27,1,0.8387096774193548,0,0.396551724137931,0.0,0.4584492301404743,2023-08-14 17:43:17,0.0,1,8,4,0,0,0,0.0848002397704861,0,1,1,1
669,22,0.0656434843786643,2024-11-04 08:07:41,1,1,92,566,80,0,0.4516129032258065,1,0.2310344827586206,0.75,0.4054759308827068,2023-05-04 16:25:15,0.0,1,8,4,0,0,1,0.1618884389792866,0,0,1,1
2091,225,0.5622377986815019,2024-11-04 08:07:41,1,19,198,323,41,2,0.5645161290322581,1,0.6931034482758621,0.0,0.1302072900380056,2023-05-05 16:42:25,0.0,1,8,4,0,1,0,4.317689290856886,1,0,1,1
1891,446,0.2116215441540506,2024-11-04 08:07:41,0,24,277,148,65,1,0.6612903225806451,1,0.3206896551724137,0.0,0.2821243094925367,2023-10-02 16:41:51,0.0,1,8,4,0,0,0,0.7500737664082242,0,1,1,1
1686,444,0.1780128722933006,2024-11-04 08:07:42,0,12,530,367,25,1,0.1451612903225806,3,0.2724137931034482,0.0,0.0873034011483698,2023-06-23 16:10:12,0.0,1,8,4,0,0,0,2.0387806448039645,1,1,1,1
128,51,0.0197462021523308,2024-11-04 08:07:42,1,23,667,524,4,2,0.1290322580645161,3,0.3379310344827586,0.0,0.0136071478025427,2023-09-07 16:07:40,0.0,1,8,4,0,0,0,1.4500982466125276,1,0,1,1
117,492,0.0295593714985538,2024-11-04 08:07:42,0,28,250,13,85,0,0.4032258064516129,1,0.3862068965517241,0.25,0.3755607747396271,2024-01-01 16:34:10,0.0,1,8,4,0,0,1,0.0787051961618858,0,0,1,1
1525,306,0.3083722021002162,2024-11-04 08:07:44,1,12,543,511,68,0,0.1612903225806451,3,0.4206896551724138,0.0,0.0192515295689781,2023-04-28 16:32:10,1.0,1,8,4,0,0,0,16.00974631821914,1,0,1,1
2118,244,0.3890455220574823,2024-11-04 08:07:44,0,23,237,41,0,1,0.0483870967741935,3,0.1862068965517241,0.0,0.1074536491193635,2023-11-27 16:29:16,0.0,1,8,4,0,0,0,3.6202522922458766,1,0,1,1
1817,220,0.4787711389634416,2024-11-04 08:07:44,1,39,546,22,25,2,0.8064516129032258,0,0.4448275862068965,0.0,0.4641615031250126,2023-05-01 16:43:40,0.0,1,8,4,0,1,0,1.031453106750711,1,1,1,1
566,214,0.1665528832373557,2024-11-04 08:07:45,1,10,572,355,82,0,0.6774193548387097,0,0.4758620689655172,0.0,0.0410311667744411,2023-07-26 16:44:22,0.0,1,8,4,0,0,0,4.05819074668897,1,0,1,1
664,131,0.1278943116971102,2024-11-04 08:07:45,0,32,95,387,87,1,0.0967741935483871,3,0.3344827586206896,0.0,0.0437595871138434,2023-01-02 18:35:07,0.0,1,8,4,0,0,0,2.9219903620397623,1,0,1,1
215,5,0.0388878755504599,2024-11-04 08:07:46,1,1,137,179,25,0,0.1129032258064516,3,0.6620689655172414,0.0,0.0214711018677479,2023-05-24 16:25:50,1.0,0,8,4,0,0,0,1.810329646490194,1,1,1,1
374,13,0.3350756963806446,2024-11-04 08:07:46,1,1,242,223,72,0,0.7419354838709677,0,0.2862068965517241,0.0,0.0628235755951908,2023-05-03 17:04:32,0.0,1,8,4,0,0,0,5.332749142582471,1,0,1,1
1557,241,0.1366287099043698,2024-11-04 08:07:46,0,36,353,218,45,2,0.3064516129032258,0,0.9103448275862068,1.0,0.8563542819192916,2023-06-13 17:26:54,0.0,1,8,4,0,0,1,0.1595450823779761,0,0,1,1
924,233,0.3073455455090288,2024-11-04 08:07:46,1,38,242,286,43,2,0.1774193548387097,0,0.4482758620689654,0.5,0.6513853169444381,2023-02-06 16:42:16,0.0,1,8,4,0,0,1,0.4718264585485873,0,0,1,1
2388,181,0.0809338926961461,2024-11-04 08:07:46,0,2,32,464,13,1,0.0161290322580645,3,0.1862068965517241,0.0,0.0019184310541153,2023-04-24 16:07:53,0.0,1,8,4,0,0,0,41.96877690982625,1,1,1,1
1121,421,0.158277093050525,2024-11-04 08:07:47,1,13,209,511,55,2,0.0967741935483871,3,0.2310344827586206,1.0,0.100131480418425,2023-02-02 16:55:25,0.0,1,8,4,0,0,1,1.5805347832805123,1,0,1,1
1659,451,0.027896917424499,2024-11-04 08:07:47,0,30,194,12,71,0,0.5806451612903226,1,0.4379310344827586,0.5,0.4119255966024814,2023-12-05 16:01:44,0.0,1,8,4,0,0,1,0.0677215507826568,0,0,1,1
1982,434,0.1608671860749928,2024-11-04 08:07:47,1,20,630,449,91,2,0.1129032258064516,3,0.5413793103448277,0.0,0.1230383807205073,2023-04-03 16:35:29,0.0,1,8,4,0,0,0,1.307349069797085,1,0,1,1
1019,207,0.223232665398546,2024-11-04 08:07:48,1,14,265,481,48,1,0.532258064516129,2,0.4172413793103448,0.0,0.1354537351597191,2023-10-09 16:00:26,0.0,1,8,4,0,0,0,1.6479145886191795,1,0,1,1
2458,308,0.2243896083591734,2024-11-04 08:07:49,1,20,190,560,78,1,0.0,3,0.9724137931034484,0.0,0.0564801159393792,2023-08-14 16:09:21,1.0,1,8,4,0,0,0,3.972192384946968,1,0,1,1
2511,8,0.1265445449097115,2024-11-04 08:07:49,0,17,209,477,40,2,0.0967741935483871,3,0.2862068965517241,0.0,0.0020165708347393,2023-02-14 16:21:23,0.0,1,8,4,0,0,0,62.442695187602624,1,0,1,1
1543,357,0.1962216952862391,2024-11-04 08:07:49,0,26,584,543,60,2,0.0483870967741935,3,0.2689655172413793,0.0,0.0497689682013667,2023-08-14 17:25:14,0.0,1,8,4,0,0,0,3.9418594313260944,1,0,1,1
449,402,0.3590848685410532,2024-11-04 08:07:49,1,12,278,197,33,0,0.0645161290322581,3,0.3103448275862069,0.0,0.0045433340906677,2023-01-06 17:30:07,0.0,1,8,4,0,0,0,78.8619638688531,1,0,1,1
1374,442,0.1101857883628214,2024-11-04 08:07:50,1,1,654,300,65,1,0.1935483870967742,0,0.3482758620689655,0.0,0.4242596160180255,2023-10-20 16:02:07,1.0,1,8,4,0,0,0,0.2597069981041019,0,1,1,1
1047,98,0.037016963285301,2024-11-04 08:07:50,1,6,333,42,74,0,0.8064516129032258,2,0.1551724137931034,0.25,0.4788938974533399,2023-02-02 17:02:05,0.0,1,8,4,0,0,1,0.0772951806868675,0,0,1,1
33,354,0.4573312140083904,2024-11-04 08:07:50,1,20,109,93,93,2,0.0645161290322581,3,0.4827586206896552,0.0,0.0200144655347878,2023-03-13 17:23:24,0.0,1,8,4,0,1,0,22.83862274445652,1,0,1,1
668,47,0.2628501446178701,2024-11-04 08:07:50,1,32,127,524,67,2,0.6774193548387097,1,0.5448275862068966,0.0,0.2490404483778032,2023-11-13 17:07:10,0.0,1,8,4,0,0,0,1.0554092406978248,1,0,1,1
2342,415,0.5320374182453032,2024-11-04 08:07:50,1,0,98,225,45,0,0.032258064516129,3,0.3241379310344827,0.0,0.6268718818773469,2023-10-16 17:32:16,0.0,1,8,4,0,1,0,0.8487044108724129,0,0,1,1
505,93,0.0354014123042447,2024-11-04 08:07:50,0,14,572,93,25,2,0.3548387096774194,0,0.6172413793103448,0.0,0.6583330756603935,2023-03-14 16:07:32,0.0,1,8,4,0,0,0,0.0537735014053774,0,1,1,1
849,365,0.1014826588842275,2024-11-04 08:07:50,1,17,427,220,96,1,0.2580645161290322,1,0.2793103448275862,0.0,0.0852861581233523,2023-12-01 17:01:30,0.0,1,8,4,0,0,0,1.1897682277490955,1,0,1,1
